id,news
97,شیوه برگزاری امتحانات نهایی و غیرنهایی نیم‌سال اول دانش‌آموزان مشخص شد؛ در مناطقی که آموزش به‌شیوه حضوری در مدارس جریان دارد، ارزشیابی پیشرفت تحصیلی دانش‌آموزان به‌صورت حضوری است.
101,بانک مرکزی: اعتبار وام ودیعه مسکن تمام شد/ وزارت راه: قبول نداریمبانک مرکزی: اعتبار وام ودیعه مسکن تمام شد/ وزارت راه: قبول نداریمثبت نام وام ودیعه مسکن در حالی ادامه دارد که بانک مرکزی از اتمام اعتبار بانک‌ها خبر می دهد ولی معاون مسکن وزارت راه و شهرسازی این اتمام اعتبار را قبول ندارد.به گزارش خبرگزاری مهر، شهرزاد دانشمندی مدیر اداره اعتبارات بانک مرکزی می‌گوید: به نیمی از متقاضیان تسهیلات ودیعه مسکن، وامی پرداخت نخواهد شد.بانک مرکزی: تا کنون ۱۳ هزار میلیارد تومان وام ودیعه داده ایموی با اعلام اینکه سامانه ثبت نام تسهیلات ودیعه مسکن از سوی وزارت راه و شهرسازی اداره می‌شود، افزود: تاکنون حدود ۱۳۰ هزار میلیارد ریال، بیش از سهمیه تعیین شده ستاد کرونا، ثبت نام تسهیلات ودیعه مسکن انجام شده است و بانک‌ها هیچ تعهدی برای پرداخت تسهیلات بیش از سهمیه‌های تعیین شده از سوی ستاد کرونا ندارند.وی علت سخت گیری بانک‌ها برای پرداخت تسهیلات ودیعه مسکن را پُر شدن سهمیه تعیین شده عنوان کرد و گفت: تعداد افراد در صف مانده، دو برابر سهمیه تعیین شده است و متقاضیانی که موفق به اخذ تسهیلات نشده اند ناراضی خواهند شد.مدیر اداره اعتبارات بانک مرکزی افزود: باوجود اینکه سهمیه تسهیلات ۱۲ درصدی ودیعه مسکن تکمیل شده است، همچنان سامانه ثبت نام این وام از سوی وزارت راه و شهرسازی باز است که منجر به اعطای تسهیلات نخواهد شد.معاون وزیر راه و شهرسازی: اتمام اعتبار بانک‌ها، قابل قبول نیست / ‬ ۴ هزار میلیارد تومان تا کنون پرداخت شدهاین در حالی است که معاون مسکن و ساختمان وزارت راه و شهرسازی می‌گوید: بر اساس آخرین آمار یک میلیون و ۶۸۵ هزار نفر تا کنون برای دریافت وام ودیعه ثبت نام کرده‌اند و از این تعداد ۶۴۰ هزار نفر به بانک‌ها معرفی شده‌اند و ۱۴۲ هزار نفر هم تسهیلات دریافت کرده‌اند.محمود محمود زاده گفت: در ابتدای سال، مکاتبه‌ای با ستاد ملی مقابله با کرونا برای پرداخت وام ودیعه مسکن داشته‌ایم و این ستاد تسهیلاتی برای پرداخت وام ودیعه مسکن به بانک‌ها در نظر گرفته‌اند. حدود ۱۰ هزار میلیارد تومان اعتبار برای وام ودیعه مسکن در نظر گرفتند که از این میزان تنها ۴۵ درصد که معادل ۴ هزار میلیارد تومان است تا کنون توسط بانک‌ها پرداخت شده است.معاون مسکن و ساختمان وزارت راه و شهرسازی گفت: به هیچ عنوان این موضوع مورد قبول نیست که اعتبار بانکی برای پرداخت تسهیلات ودیعه مسکن به اتمام رسیده است. ممکن است بین شعب بانک‌ها شعبه‌ای نیاز به تجدید نظر داشته باشد و ما مکاتبه برای تأمین اعتبار کنیم، اما اینکه اعتبار همه شعب بانک‌ها به اتمام رسیده است به هیچ عنوان مورد قبول نیست.متن مصوبه ستاد کرونا در خصوص وام ودیعهدر اواخر خرداد ماه امسال نیز ستاد ملی مقابله با کرونا، سقف بودجه در نظر گرفته شده برای تسهیلات ودیعه مسکن را ۱۰ هزار میلیارد تومان اعلام کرده و به تصویب رسانده بود.سقف وام ودیعه مسکن ۱۰ هزار میلیارد تومان تعیین شدمنشأ سوءتفاهم وزارت راه و بانک مرکزی کجاست؟به نظر می‌رسد علت تفاوت آمار و محاسباتی که وزارت اقتصاد و بانک مرکزی از اعطای تسهیلات کمک ودیعه مسکن با معاونت مسکن و ساختمان وزارت راه و شهرسازی دارند، مدت زمان مورد نظر هر یک از این دستگاه‌ها است.بانک مرکزی و وزارت اقتصاد، احتمالاً کل دو سالی که از اعطای تسهیلات ودیعه مسکن می‌گذرد را در نظر دارند و وزارت راه و شهرسازی تسهیلاتی که امسال پرداخت شده را تا سقف ۱۰ هزار میلیارد تومان در نظر گرفته اند.وزارت اقتصاد (نیمه نخست مهر امسال): تا کنون ۶.۴ هزار میلیارد تومان وام ودیعه پرداخت شدهبر اساس آماری که وزارت اقتصاد تا پایان نیمه نخست مهر امسال ارائه کرده بود، تعداد دریافت کنندگان وام ودیعه مسکن با آماری که وزارت راه و شهرسازی می‌گوید، تفاوت دارد.وزارت اقتصاد می‌گوید: تا نیمه اول مهرماه سال جاری بانک‌ها و مؤسسات اعتباری دولتی و خصوصی حدود ۶ هزار و ۴۰۰ میلیارد تومان تسهیلات ودیعه مسکن به ۲۶۷ هزار و ۱۶۷ نفر متقاضی پرداخت کرده‌اند.ضمن اینکه ۴۷ هزار و ۱۲۳ پرونده به مبلغ نزدیک به یک‌هزار و ۸۰۰ میلیارد تومان نیز تشکیل و به زودی به متقاضیان پرداخت خواهد شد.
108,مسافران آفریقا در چه شرایطی وارد ایران می شوندمسافران آفریقا در چه شرایطی وارد ایران می شوندمعاون بهداشت وزارت بهداشت، نسبت به سرعت بالای بیماری‌زایی سویه آفریقایی هشدار داد و گفت: ۳۲ جهش در سویه جدید مشاهده شده که سرعت بیماری‌زایی و درمان آن را اندکی سخت‌تر می‌کند.به گزارش خبرگزاری مهر، کمال حیدری، روز یکشنبه در حاشیه همایش ملی «ره آورد خدمت» که در مرکز همایش‌های رازی تهران برگزار شد، اظهار داشت: حدود ۸۳ درصد جمعیت هدف بالای ۱۲ سال، واکسن کرونا دریافت کرده‌اند و این باعث شد مقداری از میزان بستری و فوتی‌ها کاهش یابد.وی با عنوان این مطلب که واکسن همه مشکلات را رفع نمی‌کند اما بهترین استراتژی است، افزود: رعایت دستورالعمل‌ها برای ما اهمیت زیادی دارد. همان تعداد محدودی که واکسن را دریافت نکرده‌اند بیشتر در خطر هستند و اگر ویروس در گردش باشد چه بسا کسانی که واکسن زده‌اند هم ممکن است مبتلا شوند.حیدری ادامه داد: در بحث رعایت پروتکل‌های بهداشتی وضعیت چندان خوبی نداریم و حدود ۴۷.۶ درصد است که نگران کننده است.وی افزود: در کشورهای اروپایی که واکسیناسیون از ما بالاتر هم بود با این خیال اقدام به بازگشایی‌هایی کردند و موج ششم در آن کشورها رخ داد. خوشبختانه ما موج ششم نداشتیم ولی اگر فعالیت‌ها توسط مردم کنترل نشود، نمی‌توان موضوع را چندان مدیریت کرد و نقش مردم در خود مراقبتی مهم است. الان افراد بالای ۶۰ سال و بیماران خاص باید برای دریافت دوز سوم مراجعه کنند که یکی از راه‌های مقابله با موج بعدی همین موضوع است.حیدری گفت: ۳۲ جهش در سویه جدید مشاهده شده که سرعت بیماری‌زایی و درمان آن را اندکی سخت‌تر می‌کند. آنچه همکاران ما موظف بودند همکاری با وزارت خارجه بود که مراوده با کشورهای آلوده به این سویه جدید را متوقف کنند.وی افزود: میزان استفاده از ماسک ۵۰ درصد است و این امر باید اصلاح شود. الان انواع واکسن‌های کرونا در کشور موجود است و ذخیره ۵۰ روز آینده را هم داریم.حیدری درباره شرایط ورود مسافران به کشور گفت: یکی از شرایط ورود به کشور کارت واکسن است و طبیعتاً مراجعه به کشور از کشورهای آلوده حساسیت بیشتری برای ما دارد و اگر فرد علائم داشته باشد بررسی شده و از او تست گرفته می‌شود و وزارت راه مکانی برای قرنطینه افراد آلوده در نظر گرفته است و اگر مجدداً تست فرد منفی شود می‌تواند از قرنطینه خارج شود.وی با اشاره به کمبود نیروی انسانی در حوزه بهداشت، افزود: این موضوع در ستاد ملی کرونا مطرح شد. تکالیف ما در حوزه بهداشت سنگین و تعداد نیروها محدود است و این یک نقطه ضعف برای ما است و دستور آن بود که جلسه‌ای با وزارتخانه‌های راه و کشور بگذاریم که مراقبت‌های مرزی را تقویت کنیم و بر همین اساس قرار شد بر روند نظارت در فرودگاه بین‌المللی امام (ره) و ۸۲ پایگاه مرزی دیگر اهتمام ورزیم.
109,ماموریت سازمان بیمه سلامت برای استقرار کامل نسخه الکترونیکماموریت سازمان بیمه سلامت برای استقرار کامل نسخه الکترونیکمعاون برنامه‌ریزی، توسعه و مدیریت منابع سازمان بیمه سلامت ایران گفت: یکی از ماموریت های مهم سازمان بیمه سلامت بر اساس قوانین بالادستی و قانون بودجه ۱۴۰۰، استقرار کامل نسخه الکترونیک است.به گزارش خبرگزاری مهر، حسین رنجبران به جمعیت ۴۲ میلیون نفری تحت پوشش سازمان بیمه سلامت اشاره کرد و افزود: این سازمان برای ارائه خدمات بیمه‌ای به این افراد تحت پوشش با ۴۰ هزار مؤسسه طرف قرار داد همکاری دارد.معاون برنامه ریزی، توسعه و مدیریت منابع سازمان بیمه سلامت ایران، همچنین از به روز شدن رسیدگی به پرونده‌ها و پرداخت منظم و به روز طلب مؤسسه‌های طرف قرار داد سازمان بیمه سلامت خبر داد و گفت: سازمان بیمه سلامت با پرداخت به موقع و به روز مؤسسات طرف قرار داد در صدد خدمت رسانی مطلوب‌تر به مردم بیمه شده است تا مؤسسات و مراکز درمانی با انگیزه‌ی مناسب‌تری بتوانند در خدمت نیمی از جمعیت مردم کشور باشند.
121,تأکید رئیسی بر لزوم رعایت اصول بهداشتی و پیشگیری برای مصون ماندن از موج جدید کرونارئیس جمهور تاکید کرد: تنها راه مصون ماندن از موج جدید کرونا، رعایت شیوه‌نامه‌های بهداشتی، پیشگیری و نظارت جدی است.به گزارش حوزه دولت خبرگزاری تسنیم، آیت‌الله سید ابراهیم رئیسی رئیس‌جمهور روز شنبه در جلسه ستاد ملی مقابله با کرونا با قدردانی از همه دست‌اندرکاران مقابله با کرونا به ویژه کادر بهداشت و درمان، اظهارداشت: کاهش میزان ابتلا به کرونا و پایدار ماندن شرایط موجود، نیازمند توجه به اجرای شیوه‌‌نامه‌های بهداشتی و حساسیت در رعایت اصول پیشگیری است. وی با تاکید بر اینکه نباید کمبود واکسن در کشور وجود داشته باشد، گفت: با توجه به افزایش تولید واکسن داخلی و تامین واکسن‌های وارداتی پیش‌بینی‌های لازم انجام شود تا حتی با تزریق دوز سوم، کمبودی در این زمینه در کشور وجود نداشته باشد.رئیس‌جمهور بار دیگر بر اهمیت کنترل تردد از مرزهای زمینی، هوایی و دریایی و جدیت در  اعمال قرنطینه برای موارد مشکوک تاکید کرد.رئیسی همچنین نظارت دقیق و هوشمند بر بازگشایی مدارس، ادارات و کسب و کارها را به منظور رعایت شیوه‌نامه‌های بهداشتی برای صیانت از جان مردم، ضروری دانست.وی در ادامه با اشاره به کمبود پزشک متخصص در شهرستان‌ها، گفت: در این‌باره مقرر شده کارگروهی از موافقین و مخالفین افزایش جذب پزشک، مشکلات موجود در این زمینه از جمله توزیع ناعادلانه پزشک در سطح کشور را بررسی و پیشنهادات کارشناسی خود را برای تصمیم‌گیری نهایی به شورای‌عالی انقلاب فرهنگی ارائه دهند.رئیس‌جمهور با بیان خطرات ناشی از آلودگی هوا به ویژه در کلان شهرها، گفت: دستگاه‌های ذیربط با جدیت برای رفع مشکل آلودگی هوا و صیانت از جان مردم چاره‌اندیشی کنند.رئیسی با تاکید بر پرهیز از واکسیناسیون کودکان زیر12 سال تصریح کرد: تا زمانی که کار پژوهشی و علمی دقیقی در این زمینه انجام نشده و اتقان حاصل نشده است نباید این کار انجام شود و دولت به عنوان مجری قطعا از امور مشکوک و تجربه نشده،‌ در بخش‌های مختلف بویژه حوزه سلامت و اقتصاد پرهیز خواهد کرد.وی با تاکید بر ادامه واکسیناسیون اتباع  خارجی بیان داشت: بعضی از کشورهای اروپایی تازه به فکر اینکار افتاده‌اند درحالی‌که جمهوری اسلامی ایران از همان ابتدا به خاطر توجه به مسائل انسانی واکسیناسیون تمامی اتباع خارجی را آغاز کرده و با جدیت آن را ادامه خواهد داد.در این جلسه گزارش‌های جداگانه‌ای از وضعیت کرونا در ایران و جهان و شیوع سویه جدید اومیکرون، روند واکسیناسیون در کشور و عملکرد دولت در خصوص مقابله با کرونا ارائه شد.
126,باز هم انتصابات زاکانی داد همه را درآورد! + جزئیاتپایگاه خبری تحلیلی نامه نیوز (namehnews.com) :محمد آخوندی، عضو شورای شهر تهران گفت: تغییرات در مدیریت جدید طبیعی است اما قرار نیست اگر یک شهردار منطقه‌ای تغییر کرد همه ارکان شهرداری منطقه با هم عوض شوند.وی افزود: بدتر اینکه ما نیروهای بسیار مستعد، تخصصی، مؤمن و انقلابی و باتجربه در همان منطقه داریم، ولی آدم‌هایی از دستگاه‌های دیگر به تعداد زیادی به آن منطقه مامور می‌شوند.
143,﻿مرتضی محصص در گفت‌وگو با خبرنگار ورزشی خبرگزاری فارس، در خصوص اینکه هفته هفتم لیگ برتر با سه مساوی بدون گل به پایان رسید و تنها  7گل در 8بازی به ثمر رسید، اظهار داشت: خوزه مورینیو عقیده دارد اگر از حریف گل نخوریم شانس برد داریم. خیلی از مربیان اول به دنبال این هستند که در نیمه‌ای که دفاع می‌کنند پرتعداد باشند و فضاهای مهم را خوب پوشش بدهند و چشم به ضد حمله‌ها داشته باشند.
145,﻿خبرگزاری فارس - بوشهر، داوود بحرینی: دکتر علی بهادر اهل روستای محمد جمالی بخش شبانکاره از توابع شهرستان دشتستان می‌باشد که در سن جوانی در کنار پدر و مادرش به چوپانی مشغول بود اما با پشتکار و دانشی که داشت امروز در کشور حرف‌های زیادی برای گفتن دارد و در رشته پزشکی قبول شد و دستانش معجزه‌ای برای خانواده‌های زیادی شد.خبرنگار فارس این‌بار به پای صحبت مردی نشسته است که دانش و دستانش امید را به میان بسیاری از خانه‌ها برگردانده است.
146,﻿سال ۱۳۴۴ یا ۱۳۴۵ بود که وارد مکتب خانه روستای عباس آباد یا سرخره امروزی (یکی از روستاهای بخش شبانکاره) شدم اما اواسط یادگیری قرآن بود که سپاه دانش در روستای خودمان یعنی محمد جمالی راه اندازی شد اما مادر بزرگم مخالفم رفتنم بود و معتقد بود اول باید قرآن یاد بگیرم.پدر و مادرم در کوه‌های منطقه مشغول چوپانی بودند و تصمیم گرفتم به سوی مادرم بروم و شناسنامه‌ام را بگیرم و در مدرسه سپاه دانش ثبت نام کنم بعد از مدتی مادربزرگم متوجه شد و پرونده‌ام از مدرسه روستایمان را گرفت و گفت باید ابتدا مکتب را به اتمام برسانی.
175,ثبات اقتصادی، حمایت از تولید و تامین معیشت مردم محور اصلی بودجه باید باشدرئیس جمهور با اشاره به دقت و جدیت اعضای هیات دولت در بررسی و تصویب تبصره‌های لایحه بودجه در جلسات فشرده روزهای اخیر گفت: ثبات اقتصادی حمایت از تولیدکنندگان و مشارکت فعال بخش خصوصی در اقتصاد کشور و تامین معیشت مردم محورهای اصلی و مورد توجه دولت در تصویب لایحه بودجه سال ۱۴۰۱ کل کشور باید باشد.به گزارش ایسنا، آیت‌الله دکتر سید ابراهیم رئیسی پنج‌شنبه شب در جلسه ستاد هماهنگی اقتصادی دولت، تاکید کرد: در تدوین لایحه بودجه، جهت‌گیری‌ها و هدف‌گذاری‌ها باید به سمت تحقق و رعایت محورهای مدنظر مقام معظم رهبری در اصلاح ساختار بودجه باشد.وی تعامل با مجلس شورای اسلامی و استفاده از نظرات نمایندگان و همچنین نخبگان و فعالان اقتصادی را در امر تکمیل و جامعیت لایحه بودجه سال آینده کل کشور ضروری دانست و افزود: با توجه به تهیه سند تحول لازم است محورها و جهت‌گیری‌های لایحه بودجه…
194,آخرین آمار موارد بستری در بیمارستان‌های علوم پزشکی سمنانایسنا/سمنان سرپرست دانشگاه علوم پزشکی استان سمنان از بستری شدن17 بیمار جدید مثبت با تشخیص قطعی ابتلا به کووید۱۹ در ۲۴ ساعت گذشته در مناطق تحت پوشش دانشگاه علوم پزشکی و خدمات بهداشتی درمانی استان سمنان خبر داد.دکتر کامران قدس در گفت‌وگو با خبرنگاران با اشاره به آخرین آمار شیوع بیماری کرونا ویروس اظهار کرد: از ابتدای بروز و شیوع بیماری کرونا تاکنون 49 هزار و 325 مورد مثبت بیماری کرونا بر اساس معیارهای تشخیصی آزمایشگاهی PCR در مجموعه تحت پوشش دانشگاه علوم پزشکی استان سمنان شناسایی شده اند.وی تصریح کرد: در ۲۴ ساعت گذشته و از هشتم الی نهم آذر ماه بر اساس معیارهای قطعی تشخیصی، 17 بیمار مثبت جدید مبتلا به کووید-۱۹ در شهرستان تابعه دانشگاه و در مراکز درمانی بستری شدند و به‌این ترتیب مجموع بیماران بستری شده در بیمارستان های تحت پوشش دانشگاه از ابتدای بروز و شیوع بیماری کرونا ویروس تاکنون به 10 هزار و 635 نفر رسیده است .دبیر ستاد استانی مقابله با کروناویروس اضافه کرد: علاوه بر این در این مدت 38 هزار و 690 بیمار نیز به صورت سرپایی در 6 شهرستان تحت‌پوشش دانشگاه شناسایی شدند.سرپرست دانشگاه علوم پزشکی استان سمنان ادامه داد: خوشبختانه کل موارد بهبودی و ترخیص بیماران مبتلا به کووید۱۹ از ابتدای بروز و شیوع بیماری در بیمارستان های تحت پوشش دانشگاه به 9 هزار و 501 نفر رسید.قدس با اشاره به همکاری دستگاه های مختلف و از جمله بسیج در طرح واکسیناسیون کووید19 افزود: حفظ و ارتقای سطح سلامت مردم و خدمت خالصانه در پرتو منویات مقام معظم رهبری(مدظله العالی) به هم استانی های عزیز یکی از اهداف مشترک حوزه سلامت با سپاه قائم آل محمد (عج) در استان است که این هدف مشترک در مقابله با کرونا ویروس به خوبی نمایان شد.وی تاکید کرد: ما مسئولین باید خدمات شایسته و در شان مردم ارائه دهیم که این امر مهم موجب رضایت خاطر مردم شود و همراهی و تعامل سایر سازمان ها و ارگان ها در استان با کمترین آسیب وضعیت سلامت مردم را مدیریت کنیم.
195,واگذاری تجهیزات پزشکی به مراکز بهداشتی جیرفتواگذاری تجهیزات پزشکی به مراکز بهداشتی جیرفتایسنا/کرمان رئیس بانک قرض‌الحسنه مهر ایران شعبه جیرفت گفت: ۶۰ عدد تجهیزات پزشکی مورد نیاز پیشگیری، واکسیناسیون، درمان و کنترل بیماری کووید۱۹ برای مراکز بهداشتی جیرفت اختصاص و به معاونت بهداشتی دانشگاه علوم پزشکی جیرفت تحویل داده شد.محمد علی سلیمانی، در حاشیه واگذاری برخی تجهیزات پزشکی جهت کنترل بیماری کووید۱۹ گفت: بانک قرض الحسنه مهر ایران در راستای مسئولیت های اجتماعی و با توجه به شرایط بحرانی شیوع ویروس کرونا و برای مقابله با این بیماری در اجرای طرح شهید سلیمانی مشارکت داشته است و مبلغ ۳۰۰ میلیارد ریال را در دو فاز برای تهیه ۲۵ هزار قلم تجهیزات پزشکی مورد نیاز پیشگیری، واکسیناسیون، درمان و کنترل بیماری کووید۱۹، با همکاری وزارت بهداشت، درمان و آموزش پزشکی اختصاص داده که این مشارکت در فاز نخست طرح شهید سلیمانی خرید اقلام مورد نیاز برای کنترل بیماری کووید۱۹ به مبلغ ۱۳۰ میلیارد ریال می باشد که به صورت کامل در سطح کشور اجرایی  شده است.وی تصریح کرد: در این طرح حدود ۱۵ هزار قلم تجهیزات پزشکی شامل دستگاه کپسول اکسیژن ساز، مانومتر و ترالی، دستگاه ضدعفونی کننده، دستگاه تب سنج لیزری و دستگاه پالس اکسی متر بین ۶۳ دانشگاه علوم پزشکی و ۱۲۶۰ مرکز بهداشتی منتخب و پایگاه سلامت در سراسر کشور توزیع شده است.سلیمانی اظهار کرد: در فاز دوم  این طرح  خرید به ارزش ۱۷۰ میلیارد ریال تجهیزات پزشکی در حال اجرا است؛ در این مرحله حدود ۱۰ هزار قلم تجهیزات پزشکی شامل دستگاه اکسیژن ساز و متعلقات، دستگاه تب سنج لیزری، دستگاه پالس اکسی متر، ترالی اورژانس و.. برای ارسال و توزیع بین مراکز بهداشتی در حال انجام است.وی همچنین افزود: تعداد ۶۰ عدد تجهیزات پزشکی مورد نیاز پیشگیری، واکسیناسیون، درمان و کنترل بیماری کووید۱۹ برای مراکز بهداشتی جیرفت اختصاص و به معاونت بهداشتی دانشگاه علوم پزشکی جیرفت تحویل داده شد.
196,"استفاده از تهویه طبیعی در مدارس خوزستان تا تامین اعتبار تهیه ""اگزوزفن""استفاده از تهویه طبیعی در مدارس خوزستان تا تامین اعتبار تهیه ""اگزوزفن""ایسنا/خوزستان معاون تربیت بدنی و تندرستی اداره‌کل آموزش و پرورش خوزستان با اشاره به در اولویت قرار گرفتن یک هزار و ۲۲۱ مدرسه برای تامین اگزوزفن، گفت: تا تامین اعتبار، مانند گذشته از تهویه طبیعی یعنی باز نگهداشتن پنجره‌ها و درب‌ها به صورت نیمه باز و ۴۵ درجه استفاده می‌شود.محمود معزی در نشست قرارگاه عملیاتی و نظارتی ستاد مدیریت کرونا در خوزستان که امروز (۹ آذرماه) در استانداری خوزستان برگزار شد، با اشاره به مصوبه نصب تهویه مکانیکی و استفاده از تهویه طبیعی در کلاس‌های درس، اظهار کرد: نصب تهویه در فضاهای در بسته آموزش و پرورش ضروری است بنابراین مجددا به مناطق تاکید کردیم که پنجره‌ها به صورت ۴۵ درجه برای تهویه هوا در کلاس‌ها باز باشد.به گزارش ایسنا، وی افزود: به وزارت آموزش و پرورش نیز نامه‌ای ارسال کردیم که در برخی استان‌های پرجمعیت مانند خوزستان، هر کلاس به یک اگزوزفن متناسب با مساحت خود نیاز دارد.معاون تربیت بدنی و تندرستی اداره‌کل آموزش و پرورش خوزستان گفت: ۵۴ هزار کلاس درس در خوزستان وجود دارد اما همه کلاس‌ها به اگزوزفن احتیاج ندارند.وی با بیان اینکه حدود ۵۰ هزار کلاس درس خوزستان به اگزوزفن احتیاج دارند، افزود: در حال حاضر تهویه هوا در کلاس‌ها باید به شکل طبیعی و مکانیکی انجام شود. معزی گفت: از استانداری درخواست کرده‌ایم به عنوان دستگاه بالادستی، از وزارت آموزش و پرورش و نوسازی مدارس درخواست کنند که کمک سرانه‌ای به مدارس بدهند تا اگزوزفن تهیه شود.وی بیان کرد: در مرحله نخست یک هزار و ۲۲۱ مدرسه که در مناطق لازم‌التوجه قرار دارند، بیشتر به اگزوزفن احتیاج دارند و در اولویت قرار گرفته‌اند و در صورت تامین اعتبار، این مدارس را به اگزوزفن مجهز خواهیم کرد اما تا تامین اعتبار، مانند گذشته از تهویه طبیعی یعنی باز نگهداشتن پنجره‌ها و درب‌ها به صورت نیمه باز و ۴۵ درجه استفاده می‌شود."
197,عادی سازی شرایط وظیفه ماست اما نباید عادی انگاری شودایسنا/همدان معاون سیاسی، امنیتی و اجتماعی استاندار همدان گفت: ما وظیفه داریم شرایط را عادی کنیم و به سمت و سوی عادی سازی شرایط، می‎رویم اما نباید مردم به سمت عادی انگاری حرکت کرده و پروتکل‌های بهداشتی را رعایت نکنند.به گزارش ایسنا، مهدی باب‌الحوائجی سه‌شنبه ۹ آذرماه در جلسه تخصصی کمیته‌های ستاد مدیریت کرونا استان همدان، اظهار کرد: در حال حاضر باید در کمیته‌های ستاد مدیریت کرونا استان، برای سه وضعیت؛ موجود، پیک ششم و پساکرونا، برنامه ریزی شود.باب‌الحوائجی تصریح کرد: ما وظیفه داریم شرایط را عادی کنیم و به سمت و سوی عادی سازی شرایط، می‎رویم اما نباید مردم به سمت عادی انگاری حرکت کرده و پروتکل های بهداشتی را رعایت نکنند بنابراین باید در تولید محتوا، دقت کنیم.وی خاطرنشان کرد: مبنای کار کمیته‌ها باید اجرایی شدن طرح سکوی هوشمند مدیریت کرونا باشد و ما باید اجرایی شدن آن را آیین‌نامه دار کنیم.معاون سیاسی، امنیتی و اجتماعی استاندار همدان، مطرح کرد: مستندسازی باید در دستور کار کمیته‌ها قرار بگیرد و تقویم جلسات کمیته‌ها، مشخص باشد.باب‌الحوائجی با اشاره به واکسیناسیون ۷۱ درصد از جمعیت استان همدان، گفت: اصناف، بازاریان، مسافربرهای شخصی یا تاکسی، پارک و فضای سبز، سینما و استخر باید زیر نظر کمیته اجتماعی باشد و اداره کل فرهنگ و ارشاد اسلامی، شهرداری و اداره کل ورزش و جوانان باید با این کمیته، همکاری کنند.وی با تاکید بر پیوست فرهنگی اقدامات کمیته‌ها، بیان کرد: پساکرونا برای ما ممکن است به صورت آسیب و یا ظرفیت باشد و اگر نتوانیم آن  را مدیریت کنیم، اتفاق ناگواری می‌افتد بنابراین باید با برنامه ریزی به این مسئله، باید ورود کنیم.
200,فعالیت سینماها به حالت عادی بازگشت/ بلیت‌فروشی با ۱۰۰ درصد ظرفیتبه گزارش خبرگزاری فارس، به دنبال نشست مشترک رئیس سازمان سینمایی و محسن فرهادی، معاون فنی سلامت محیط وزارت بهداشت امکان فعالیت عادی برای سالن‌های سینما فراهم شد.محمد خزاعی با اشاره به افزایش ظرفیت بسیاری از مشاغل و صنوف و مطالبه خانواده سینما و مردم گفت: اواخر هفته گذشته جلسه ای با معاون فنی سلامت محیط وزارت بهداشت در محل سازمان سینمایی داشتیم و توضیح دادیم که بسیاری از مردم، مدیران سالن‌های سینما و صنوف تقاضا کردند با توجه به فروکش کردن کرونا در پی واکسیناسیون سراسری شرایطی فراهم شود تا محدودیت سقف ظرفیت ۵۰ درصدی برای بلیت فروشی در سالن‌های سینما برداشته شود.وی ادامه داد: با توجه به این درخواست و مذاکره، نشست‌هایی را هم، نمایندگان سازمان سینمایی با وزارت بهداشت انجام دادند که سر انجام با هماهنگی ستاد ملی مبارزه با کرونا و وزارت بهداشت موافقت شد فعالیت سالن‌های سینما به حالت عادی برگردد.رئیس سازمان سینمایی خاطر نشان ساخت: بر اساس این تصمیم تمامی سالن‌های سینما با رعایت کامل پروتکل های بهداشتی می‌توانند از ظرفیت خود برای بلیت فروشی استفاده کنند. بدیهی است که پروتکل‌های بهداشتی همچنان باید از طرف سینماداران و مخاطبان سینما رعایت شود. خزاعی بیان داشت: امیدواریم تصمیم جدید باعث شود تا دو باره سالن های سینما به رونق گذشته بازگردد و بخشی از ضررهای ناشی از همه گیری کرونا در دوساله اخیر جبران شود. لازم بود مانند بسیاری از مشاغل و کسب وکارها سینماداران هم بتوانند به فعالیت عادی برگردند و از ظرفیت سالن ها استفاده کنند.معاون وزیر فرهنگ و ارشاد اسلامی ضمن اظهار قدردانی از تعامل و همکاری وزارت بهداشت و درمان و ستاد مقابله با کرونا در این زمینه گفت: بدیهی است سینماها تابع پروتکل های بهداشتی ستاد مقابله با کرونا خواهند بود و هر وقت تصمیم جدیدی اتخاذ شود بدان پایبند خواهند بود.
