id,news
52,تهران- ایرنا-نایب رییس کمیسیون امنیت ملی و سیاست خارجی مجلس گفت: بنده به تیمی که به مذاکرات هسته ای اعزام می‌شوند امیدواری زیادی دارم چرا که متشکل از نیروهای خلاق، معتقد به مبانی انقلاب اسلامی و پایبند به اصول انقلاب اسلامی،اهل تجربه و سابقه و... هستند.ابراهیم عزیزی در گفت و گو با خبرنگار سیاسی ایرنا، در خصوص تیم جدید مذاکرات هسته‌ای و گام جدی این تیم برای حضور در مذاکرات برای دفاع از حقوق مردم ایران اظهار داشت:یقینا تیم مذاکره کننده تلاش حداکثری برای صیانت از حقوق ملت ایران خواهد کرد و فقط توافقی را مورد تایید قرار می‌دهد که به نفع جمهوری اسلامی ایران باشد و توافق بد جزو اهدافش نیست.وی ادامه داد: نباید از یاد برد که طرف مقابل مذاکرات هسته‌ای یعنی اروپایی‌ها به دلیل وابستگی سیاست‌هایشان به نظام سلطه مورد اعتماد نیستند و باید مذاکرات برجام به طور دقیق صورت بگیرد.عزیزی افزود: تیم جدید مذاکرات هسته‌ای با یک رویکرد جدید عازم وین می‌شوند تا مذاکرات برجامی را با روش جدیدی ادامه دهند و قطعا این تیم بر مبنای منافع ملی و راهبردها و چهارچوب‌های مشخص کشور در این مذاکرات حضور پیدا می کند.نایب رییس کمیسیون امنیت ملی و سیاست خارجی مجلس خاطر نشان کرد: تیم جدید مذاکره کننده هسته ای ایران به دلیل برخوردار بودن از روحیه انقلابی، هیچ گونه باج خواهی را نخواهد پذیرفت و در تلاش است که با اخذ ضمانت‌های اجرایی در خصوص لغو تحریم ها و همچنین راستی آزمایی، در راستای احقاق حقوق ملت گام بردارد و در این مذاکرات، با عزت و اقتدار ورود پیدا کنند. وی در پایان تاکید کرد: مجلس شورای اسلامی با تصویب قانون لغو تحریم ها و صیانت از حقوق ملت ایران، برای تیم مذاکرات هسته ای و دستگاه دپیلماسی تولید اقتدار و قدرت کرده است و آنها با دستان پر به میدان مذاکرات می روند و باید تلاش کنند که از این فرصت پیش آمده، بیشترین بهره برداری را برای مردم ایران داشته باشند.
54,تهران - ایرنا - نماینده مردم شیراز و زرقان در مجلس شورای اسلامی با بیان این که در این دوره از مذاکرات برگ برنده تیم مذاکره‌کننده این است که ما تمام تخم‌مرغ های خود را در سبد مذاکرات قرار ندادیم، گفت: تیم مذاکره کننده فعلی چشم انداز روشنی را برای مذاکرات رقم می‌زند.جعفر قادری روز یکشنبه در گفت‌وگو با خبرنگار سیاسی ایرنا در خصوص ارزیابی خود درباره روند مذاکرت اخیر اظهار کرد: اگر آمریکا و طرف‌های غربی به برجام برگردند و به تعهدات خود عمل کنند ما نیز به تعهدات خود عمل می‌کنیم اما اگر دنبال طرح موضوعات جدید و امتیازگیری‌های دیگر باشند دلیلی بر ادامه مذاکرات وجود ندارد.قادری با بیان اینکه کشور ما در زمینه هسته‌ای مسیر افزایش غنی‌سازی دنبال می‌کند، تصریح کرد: اگر طرف مقابل ما بنابر تعامل و توافق داشته باشند باید تحریم‌های مختلف را که به بهانه‌های گوناگون ایجاد کردند کامل بردارند.وی در خصوص دست برتر تیم مذاکره‌کننده در مقابل طرف‌های غربی مذاکرات، تاکید کرد: در این دوره از مذاکرات برگ برنده تیم مذاکره‌کننده این است که ما تمام تخم‌مرغ های خود را در سبد مذاکرات قرار ندادیم و به آنها گرا ندادیم که به جمع‌بندی و توافق در مذاکرات نیاز داریم.قادری خاطر نشان کرد: ما مشکلات اقتصادی کشور را حل می‌کنیم و آن را پیش می‌بریم حال اگر در مذاکرات موفق شدیم و غربی‌ها به مذاکرات برگشتند و به تعهدات خود عمل کردند گشایش بیشتری صورت می‌گیرد اگر هم برنگشتند دلیلی ندارد که بدون گرفتن امتیاز به آنها امتیاز بدهیم.نماینده مردم شیراز و زرقان در مجلس شورای اسلامی با بیان اینکه تیم مذاکره کننده فعلی چشم انداز روشنی را برای مذاکرات رقم می‌زند، ادامه داد: با این تیم و چنین شرایطی چشم انداز مذاکرات روشن است، امروز ما در وضعیتی قرار داریم که آنها امکان توقف غنی‌سازی ما را ندارند و بیش از این هم نمی‌توانند برای ما مشکل ایجاد کنند. اگر بنا باشد که برای صادرات یا کشتی‌های ما ایجاد مشکل کنند ما در پاسخگویی به آنها از ظرفیت‌ها و امکانات خود استفاده می‌کنیم.قادری تاکید کرد: ما امیدواریم تیم مذاکره‌کننده در عین حال که انعطاف دارند اقتدار خود را هم حفظ می‌کنند و مراقب هستند که تنها کشور ما امتیازدهنده نباشد. امروز حضور ما در پیمان اکو و شانگهایی، تعامل قوا و حمایت‌های آنها از ظرفیت‌های داخلی می‌تواند سبب شود که تیم‌مذاکره‌کننده بر مواضع اصولی کشور پافشاری کرده و با قدرت بیشتری از منافع کشور دفاع کند؛ بنابراین دلیلی بر غفلت یا دادن امتیاز وجود ندارد.
69,باشگاه خبرنگاران نوشت: نتایج یک بررسی در رژیم صهیونیستی نشان می‌دهد، خطر ابتلا به کووید ۱۹ سه ماه پس از دریافت دومین دز از واکسن فایزر بیش از دو برابر می‌شود.
73,فارس نوشت: تحلیلگر ارشد سیاسی که همراه تیم مذاکره‌کننده ایران در وین حضور دارد، در مصاحبه با سی‌ان‌ان گفت رئیس‌جمهور آمریکا منتقد فشار حداکثری ترامپ بود اما وقتی به قدرت رسید آن سیاست را ادامه داد و امروز هم به این سیاست ادامه می‌دهد.
74,ایسنا نوشت:سخنگوی دولت گفت که سرمایه‌گذاری گسترده‌تر در تولید بازی‌های داخلی از منبع مالیات ۱۰درصدی بر بازی‌های خارجی، اولین قدم حمایتی دولت در بودجه ۱۴۰۱ است.
79,ایلنا نوشت: مشاور مقام معظم رهبری با صدور پیامی، درگذشت فقیه فیلسوف، مفسر برجسته قرآن و مدرس متبحر آثار حکما، حضرت آیت‌الله سیدرضی شیرازی را تسلیت گفت.
82,مجله اکونومیست در آستانه برگزاری مسابقات فرمول ۱ در عربستان گزارشی در خصوص احتمال لغو ممنوعیت مصرف نوشیدنی‌های الکلی در عربستان نوشت.
85,وزیر امور خارجه آمریکا اذعان کرد که خروج از برجام از یک سو موجب انزوای کشورش شده و از سوی دیگر توسعه برنامه هسته‌ای ایران را در پی داشته است.
87,نماینده دائم روسیه نزد سازمان‌های بین‌المللی مستقر با اشاره به اینکه هنوز خیلی زود است که اظهارات ناامیدکننده درباره مذاکرات وین مطرح شود، خاطرنشان کرد که توافق نهایی تنها زمانی انجام می‌شود که طرف‌ها درباره همه‌چیز به توافق برسند.
91,یکی از کارشناسان امور امنیتی عراقی از تحرکات آمریکا در راستای تقویت پایگاه‌های نظامی خود در عراق سخن گفت و آن را در تضاد با اظهارنظرها درباره خروج این نیروها دانست.
112,ترویج فرهنگ اهدای عضو نیازمند کار بیشتر استترویج فرهنگ اهدای عضو نیازمند کار بیشتر استقائم مقام انجمن اهدای عضو ایرانیان گفت: هنوز یک سوم مسیر فرهنگ سازی اهدا در کشور را طی کرده ایم.به گزارش خبرگزاری مهر، امید قبادی، در رابطه با وضعیت فرهنگ سازی حوزه اهدای عضو در ایران، افزود: کشور ما در حال حاضر برای رسیدن به وضعیت مطلوب در بحث اهدا یک سوم مسیر را طی کرده است.وی بر نوع دوستی بالای مردم ایران تاکید کرد و با اشاره به اینکه مردم ایران ظرفیت بالایی در پذیرش این امر انسان دوستانه داشته و دارند، ادامه داد: اگر هنوز به وضعیت مطلوب نرسیده ایم بخش زیادی به خاطر کم کاری در حوزه فرهنگ سازی و آشنا نبودن مردم با مفهوم مرگ مغزی مساوی با مرگ است.قبادی در پاسخ به سوالی مبنی بر اینکه کدام عضو پیوندی بیشتر در ایران مورد نیاز است، گفت: به دلیل رایج بودن دو بیماری فشار خون و دیابت در ایران و عوارض ناشی از این بیماری‌ها که از بین رفتن کلیه است، نیاز به پیوند این عضو در بیماران لیست انتظار ایران بیشتر است.وی با اشاره به اهمیت رضایت گرفتن سریع در نجات دو عضو قلب و ریه، تأکید کرد: این دو عضو زودتر از سایر اعضا بعد از مرگ مغزی از بین می‌روند بنابراین آگاه‌سازی وسیع‌تر مردم و شناخته شده‌تر شدن این نوع مرگ، در سرعت رضایت گیری تأثیرگذار خواهد بود.
