id,news
67,به گزارش خبرآنلاین آذربایجان‌غربی، تیم همیاری آذربایجان‌غربی در چهارمین هفته لیگ دسته یک برابر تیم مدعی ذوب‌آهن اصفهان در هوایی بارانی در ورزشگاه خانه جوان ارومیه به تساوی بدون گل دست یافت.
68,استاندار چهارمحال و بختیاری گفت: باید تمام توان مجموعه مدیریتی در راستای خدمت به مردم به‌کار گرفته شود و همچنین برنامه ۱۴۰۱ نیز از هم‌اکنون باید مورد توجه قرار بگیرد.
70,باشگاه خبرنگاران نوشت: نتایج یک بررسی در رژیم صهیونیستی نشان می‌دهد، خطر ابتلا به کووید ۱۹ سه ماه پس از دریافت دومین دز از واکسن فایزر بیش از دو برابر می‌شود.
72,خبرورزشی نوشت: به نظر می‌رسد جدایی سردار آزمون از زنیت قطعی است و او فرانسه را برای ادامه رندگی انتخاب کرده است.
89,مهاجم فرانسوی تیم فوتبال پاری‌سن‌ژرمن در اظهارنظری معنادار به تمایل خود برای بازی در رئال مادرید اشاره‌ای غیرمستقیم داشت.به گزارش خبرگزاری تسنیم، آینده کیلیان امباپه یکی از داغ‌ترین سوژه‌های دنیا فوتبال بوده و هست. مهاجم فرانسوی پاری سن‌ژرمن آخرین فصل قراردادش با این تیم را سپری می‌کند و تا الان خبری از تمدید آن نبوده و به نظر هم نمی‌رسد که تا پایان فصل چنین اتفاقی رخ دهد. گفته می‌شود که او نمی‌‌خواهد به بازی در PSG ادامه دهد و در پایان فصل پارک دو پرنس را برای پیوستن به رئال مادرید ترک خواهد کرد. اگر این چنین باشد او ماه آینده با بازگشایی بازار نقل و انتقالات می‌تواند مذاکرات اولیه خود را با رئالی‌ها انجام دهد، بدون آنکه PSG بتواند مانعی سر راهش قرار دهد.
91,تعدادی از هواداران استقلال و پرسپولیس با توجه به برگزاری دربی ۹۷ بدون حضور تماشاگران در بیرون از ورزشگاه از تیم محبوب خود حمایت می‌کنند.به گزارش خبرنگار ورزشی خبرگزاری تسنیم،‌ حساس‌ترین دیدار هفته هشتم رقابت‌های لیگ برتر فوتبال بین دو تیم استقلال و پرسپولیس در قالب دربی 97 پایتخت از ساعت 16:15 امروز (شنبه) در ورزشگاه آزادی به قضاوت موعود بنیادی‌فر برگزار می‌شود.
93,سرمربی رایکای بابل معتقد است اگر سیستم کمک داور ویدئویی در ایران اجرا شود، بسیاری از مربیان کشورمان نمی‌توانند به فعالیت خود ادامه دهند.پیروز قربانی در گفت‌وگو با خبرنگار ورزشی خبرگزاری تسنیم، درباره شرایط تیم فوتبال رایکای بابل اظهار داشت: کارت بازی برخی بازیکنان تا هفته هفتم صادر نشده بود و هفته‌های ابتدایی را به شناخت تیم اختصاص دادیم. آنها از دیدار مقابل قشقایی به تیم ما اضافه شدند و دست ما بازتر می‌شود. رایکا 80 تا 90 درصد نسبت به فصل گذشته تغییر کرده است و عمده نفرات ما را بازیکنان زیر 23 سال تشکیل می‌دهند. تیم برای رسیدن به ثبات به زمان نیاز دارد.
101,همزمان با معرفی صدری به عنوان مدیرعامل پرسپولیس؛اعتراض مشترک بازبکنان پرسپولیس به مشکلات مالیاعتراض مشترک بازبکنان پرسپولیس به مشکلات مالیبازیکنان پرسپولیس با انتشار بیانیه ای در شبکه های اجتماعی اعتراض خود نسبت به عدم پرداخت مطالباتشان را بیان کردند.به گزارش خبرنگار مهر، پس از انتشار خبر مصوبه هیئت مدیره باشگاه پرسپولیس مبنی بر انتخاب مجید صدری به عنوان مدیرعامل سرخپوشان، بازیکنان و اعضای کادر فنی با انتشار بیانیه ای مشترک نسبت به بدقولی‌های باشگاه واکنش نشان دادند.در بخشی از این بیانیه مشترک آمده است:«درباره قول‌هایی که همیشه داده اما عمل نشد باید حرف زد. رقبا با بهترین امکانات آماده مقابله با ما می‌شوند اما ما همیشه باید از مشکلات مالی و کمبود امکانات حرف بزنیم. این عدالتی نیست که ما در ورزش به دنبال آن بودیم حالا شما همه این مشکلات همیشگی را بگذارید کنار بازیکنانی که در این سال‌ها از ما جدا شدند تا متوجه شوید چه شرایط سختی را سپری می‌کنید. در این بیانیه به نظر می‌رسد بازیکنان و اعضای تیم علاوه بر نارضایتی از عملکرد صدری نسبت به تأخیر وزارت ورزش در اعلام مدیرعامل باشگاه و به تبع آن حل مشکلات این تیم اعتراض دارند.بیانیه مشترک پرسپولیس در حالی منتشر شده که سرخپوشان کمتر از ۲۴ ساعت دیگر باید مقابل نفت مسجد سلیمان بازی کنند.دیدار تیم‌های فوتبال پرسپولیس و نفت مسجد سلیمان ساعت ۱۸ دوشنبه هفته جاری در ورزشگاه آزادی بدون حضور تماشاگر برگزار می‌شود.
112,نگرانی برای آینده تیم ملی فوتبال بانوان/ صعود تاریخی تلخ می‌شود؟نگرانی برای آینده تیم ملی فوتبال بانوان/ صعود تاریخی تلخ می‌شود؟مشکلاتی که برای تیم ملی فوتبال زنان ایران پس از صعود تاریخی به مرحله مقدماتی جام ملت‌های آسیا رقم خورده، نگرانی‌ها برای تداوم این موفقیت را افزایش داده و کار را برای این تیم سخت کرده استبه گزارش خبرنگار مهر، تیم ملی فوتبال زنان ایران مهرماه سال جاری با شکست دادن تیم اردن صعود تاریخی به مرحله مقدماتی جام ملت های آسیا ۲۰۲۲ هند داشت. پس از صعود تاریخی، ملی پوشان حریفان خود را در مرحله نهایی شناختند و انتظار می رفت در مدت زمان باقیمانده تا مرحله مقدماتی مسابقات، برنامه ریزی دقیقی برای آماده سازی تیم ملی صورت گیرد تا شاهد تداوم موفقیت تیم ملی فوتبال زنان باشیم.اما اتفاقاتی پیرامون تیم ملی رخ داده است که نگرانی‌ها را برای رقم زدن موفقیت‌ها، بیش‌تر کرده است. یکی از مشکلات برگزاری مسابقات لیگ در زمین‌های بی کیفیت و شرایط آب و هوایی متفاوت است که منجر به افزایش مصدومیت بازیکنان شده است. گلنوش خسروی در تمرینات تیم بم، غزاله بنی طالب در بازی با زارع باطری و زهرا سربالی در بازی دو تیم بم و البرز دچار مصدومیت شدند تا این سه بازیکن در اختیار تیم ملی نباشند.ملی پوشان در گروه اول در حالی با تیم‌های هند، چین و چین تایپه همگروه هستند که هند میزبان مسابقات است و تا امروز ۱۴ دیدار تدارکاتی از جمله بازی با برزیل را انجام داده است و مسابقه با شیلی را در نیز در برنامه دارد.نگرانی برای آینده تیم ملی فوتبال بانوان/ صعود تاریخی تلخ می‌شود؟مریم ایراندوست در واکنش به آماده سازی حریفان گفت: تیم ملی ایران تنها تیم بی‌تجربه در تورنمنت است که نیاز به برنامه ریزی بهتر و دقیق‌تری پس از صعود داشت. قبل از صعود پروسه آماده سازی خوبی پشت سرگذاشتیم اما بعد از صعود خیر! امیدوارم همه به فدراسیون فوتبال کمک کنند تا به اهدافش برسد.کره جنوبی، تایلند، ویتنام، روسیه، بلاروس، امارات، میانمار، تاجیکستان، ارمنستان، ترکیه و آذربایجان ۱۱ کشوری هستند که به درخواست برگزاری دیدار تدارکاتی با ایران پاسخ منفی دادند. اردوی بلژیک نیز لغو شد و تنها امید ایراندوست به پاسخ مثبتی است که ازبکستان به صورت شفاهی به ایران داد.از طرف دیگر نیز عدم تعامل باشگاه‌ها با تیم ملی باعث شد تا سه تیم شهرداری بم، سیرجان و سپاهان بازیکنان خود را در اختیار تیم ملی قرار ندهند تا ۲۱ بازیکن از لیست مریم ایراندوست در اختیار سرمربی نباشد.علاوه بر این مشکلات، توجهات فدراسیون فوتبال نسبت به تیم زنان عجیب است که پیش از صعود حمایت خوبی از تیم ملی صورت گرفت اما پس از صعود حمایت و توجهات رنگ باخت. مهم‌ترین بخش، حواشی ایجاد شده از سوی اردن برای ملی پوش زنان بود که پس از یک هفته با فشار رسانه‌ها در نهایت بخش حقوقی فدراسیون شکایت خود را پس از بازی تیم ملی در اردن به AFC ارسال کرد.نگرانی برای آینده تیم ملی فوتبال بانوان/ صعود تاریخی تلخ می‌شود؟شهاب الدین عزیزی خادم، رئیس و شهره موسوی نایب رئیس زنان هیچ موضع رسمی در این موضوع نداشتند تا حداقل کمی از بار فشار تیم ملی کاسته شود. نقش شهره موسوی که ارتباط خود را با رسانه ها به حداقل رسانده است و هیچ برنامه‌ای ارائه نمی دهد، شبهه برانگیز است که نایب رئیس بانوان در فدراسیون فوتبال مشغول به چه کاری است؟تیم ملی فوتبال زنان پس از تاریخ سازی و صعود به مرحله مقدماتی جام ملت‌ها به طور عجیبی در رکود قرار دارد و ایراندوست و تیم پرامیدش همچنان امیدوارانه در انتظار فراهم شدن شرایط هستند تا به دنبال تحقق رویای بزرگ با دستان خالی به جنگیدن ادامه دهند.
136,جدول لیگ برتر فوتبال| گل‌گهر، برنده واقعی تساوی دربی + نتایج و برنامه مسابقاتآبی‌های سیرجان به لطف غلبه بر سپاهان و تساوی دربی ۹۷، به صدر جدول لیگ برتر رسیدند.به گزارش خبرگزاری تسنیم،‌ هفته هشتم مسابقات لیگ برتر فوتبال باشگاه‌های کشور، عصر امروز (شنبه) با چهار دیدار آغاز شد. گل‌گهر سیرجان در روز بازگشت امیر قلعه‌نویی به نیمکت، پیروزی شیرینی مقابل سپاهان تجربه کرد تا با 16 امتیاز و شرایط برابر با سپاهان، به لطف عملکرد بهتر در بازی رو در رو به صدر برسد. شاگردان محرم نویدکیا نیز در جایگاه دوم جدول قرار گرفتند.استقلال و پرسپولیس هم مقابل یکدیگر به تساوی رضایت دادند تا آنها نتوانند از شکست سپاهان بهره ببرند و خود را به صدر جدول برسانند. آبی‌پوشان با 14 امتیاز، در جایگاه چهارم جدول لیگ برتر ایستادند و پرسپولیس با 15 امتیاز، در رده سوم جدول ماندنی شد.برنامه دیدارهای امروز هفته هشتم لیگ برتر فوتبال به شرح زیر است:گل‌گهر سیرجان 4 - سپاهان اصفهان 2هوادار صفر - نفت مسجدسلیمان صفرصنعت نفت آبادان صفر - پیکان صفراستقلال صفر - پرسپولیس صفربرنامه دیدارهای باقیمانده هفته هشتم لیگ برتر به این شرح است:یکشنبه 14 آذر 1400فجر سپاسی شیراز - فولاد خوزستان، ورزشگاه حافظیه شیراز، ساعت 15داوران: کمیل غلامی، قهرمان نجفی، نجف پناهی و روح‌الله شریفیناظر: فریدون اصفهانیانتراکتور تبریز - آلومینیوم اراک، ورزشگاه یادگار امام (ره) تبریز، ساعت 15داوران: احمد محمدی، حمید سبحانی، مهدی شفیعی و مسعود حقیقیناظر: بهرام مهرپیمانساجی مازندران - پدیده خراسان، ورزشگاه شهدای ساری، ساعت 15داوران: حسین زیاری، هادی طوسی، مرتضی سلمان‌نژاد و محمدحسین ترابیانناظر: ایرج نظریذوب‌آهن اصفهان - مس رفسنجان، ورزشگاه فولادشهر اصفهان، ساعت 15داوران: کوپال ناظمی، جلیل شعرانی، مرتضی یوسف شهریاری و عبدالنبی پورخلفناظر: محمود رفیعی
144,مرتضی محصص در گفت‌وگو با خبرنگار ورزشی خبرگزاری فارس، در خصوص اینکه هفته هفتم لیگ برتر با سه مساوی بدون گل به پایان رسید و تنها  7گل در 8بازی به ثمر رسید، اظهار داشت: خوزه مورینیو عقیده دارد اگر از حریف گل نخوریم شانس برد داریم. خیلی از مربیان اول به دنبال این هستند که در نیمه‌ای که دفاع می‌کنند پرتعداد باشند و فضاهای مهم را خوب پوشش بدهند و چشم به ضد حمله‌ها داشته باشند.
145,کارشناس فوتبال کشور با اشاره به کم گل بودن بازی‌ها عنوان کرد: اینکه چرا گل نمی‌زنیم بحث دیگری است. مثالی قدیمی می‌گوید؛ گلزنی به وسیله مدیر باشگاه انجام می‌شود یعنی او پول می‌دهد بهترین ها بیایند و برایش گل بزنند. اما شیرازه و تشکیلات دفاعی کار مربی و مدیریت تیم است. شما می‌توانید یک سوپراستار مانند نیمار، مسی، رونالدو و... بیاورید که وظیفه‌اش گلزنی است. قیمت این بازیکنان سرسام آور است و جذب آن‌ها برای همه امکان پذیر نیست. در ایران هم بازیکنانی داریم که می‌توانند لایه‌های دفاعی حریف را بشکنند یا با کار ترکیبی خودشان را به پشت دفاع حریف برسانند اما سؤال این است که آیا تمام تیم‌ها چنین مهره‌هایی دارند؟*مربیان ما چقدر برای ضربات ایستگاهی تمرین دارند؟
146,خبرگزاری فارس - بوشهر، داوود بحرینی: دکتر علی بهادر اهل روستای محمد جمالی بخش شبانکاره از توابع شهرستان دشتستان می‌باشد که در سن جوانی در کنار پدر و مادرش به چوپانی مشغول بود اما با پشتکار و دانشی که داشت امروز در کشور حرف‌های زیادی برای گفتن دارد و در رشته پزشکی قبول شد و دستانش معجزه‌ای برای خانواده‌های زیادی شد.خبرنگار فارس این‌بار به پای صحبت مردی نشسته است که دانش و دستانش امید را به میان بسیاری از خانه‌ها برگردانده است.
153,به گزارش خبرگزاری فارس، باشگاه استقلال بلافاصله پس از اتمام مصاف این تیم برابر گل‌گهر سیرجان و در زمان قانونی، شکایت رسمی خود را از بازی کردن باگناما مهاجم گابنی تیم گل‌گهر در مصاف با استقلال به مراجع مربوطه ارائه کرد.با توجه به مستنداتی که در رسانه‌های معتبر در خصوص این بازیکن منتشر شده و اسناد دیگری که باشگاه استقلال در دست دارد، تخلف باشگاه گل‌گهر در بازی دادن به این بازیکن محرز است و به نظر می‌رسد باتوجه به رویه و سابقه کمیته محترم انضباطی در اجرای دقیق قانون، این بازی باید سه بر صفر به سود استقلال اعلام شود.این پرونده به کمیته انضباطی ارجاع داده شده و باشگاه آماده است کلیه مستندات و مدارک مثبت ادعای باشگاه استقلال را در اختیار کمیته انضباطی که متشکل از حقوقدانان و قضات باسابقه کشور هستند، ارایه دهد.بدیهی است باشگاه استقلال تا حصول نتیجه، این پرونده را پیگیری خواهد کرد.
154,به گزارش خبرگزاری فارس، در ادامه رقابت های فوتبال جام حذفی ترکیه، کایسری اسپور میزبان ایگدیر اسپور بود و با نتیجه پرگل 4 بر صفر به پیروزی رسید.در این بازی سید مجید حسینی مدافع ایرانی 90 دقیقه در ترکیب تیمش حضور داشت و موفق به ثبت دبل در دقایق 52 و 67 شد.حسینی در این بازی گل های سوم و چهارم تیمش را به ثمر رساند.
155,به گزارش خبرنگار ورزشی خبرگزاری فارس، اریک باگناما مهاجم تیم فوتبال گل‌گهر سیرجان بازیکنی است که به تازگی به این تیم پیوسته و البته حضور وی در دیدار با استقلال یکی از مباحث اعتراض این باشگاه برای تغییر نتیجه مسابقه است.استقلال و تیم‌های دیگر معتقد هستند این بازیکن بدون داشتن بازی ملی با گل‌گهر سیرجان قرارداد امضا کرده و به همین دلیل بازی‌های رو در روی دو تیم باید 3 بر صفر شود. از طرفی فدراسیون فوتبال گابن با ارسال نامه به فدراسیون فوتبال کشورمان تائید کرده این بازیکن جزو بازیکنان تیم ملی بزرگسال این کشور در 4 مسابقه با لیبی، بنین، توگو و روآندا بوده است.
163,آزمون: هر فوتبالیستی دوست دارد در بهترین لیگ‌ها باشدسردار آزمون مهاجم زنیت در مورد عملکرد خود در سن پترزبورگ و رقابت با آرتم ژیوبا صحبت کرد.به گزارش ایسنا و به نقل از اکسپرس، سردار آزمون، مهاجم زنیت در مورد عملکرد خود در تیم زنیت سن پترزبورگ و رقابت با آرتم ژیوبا صحبت کرد.اخیراً شما  ۱۰۰ مسابقه را برای زنیت پشت سر گذاشتید. این عدد برای شما چه معنایی دارد؟- افتخار می‌کنم که برای زنیت بازی می‌کنم، به خصوص که بازی‌های زیادی با این تیم انجام می‌دهم. همه در باشگاه از من حمایت می‌کنند، از مدیریت گرفته تا کارمندان درجه یک باشگاه. ما باحال‌ترین طرفداران را داریم. خیلی خوشحالم که می‌توانم خوب بازی کنم. تا زمانی که قدرت دارم و تا زمانی که می‌خواهند من را در تیم ببینند، آماده انجام کارم هستم.- از نظر عملکرد، شما رکورددار تیم ما هستید. بهترین بازی شما کدام بوده است؟- بازی برگشت مقابل فنرباغچه در لیگ اروپا را هرگز فراموش نمی‌کنم. این اولین بازی من در ترکیب اصلی بود که برای تیم بسیار مهم بود و موفق شدم دو بار به گل برسم.- در لیگ روسیه تاکنون ۸۵ گل زدی. یک گل دیگر، و شما را به موثرترین خارجی در تاریخ مسابقات قهرمانی روسیه تبدیل خواهید شد. نظر شما در مورد چنین عنوانی چیست؟- البته خوب است، اما فکر می‌کنم می‌توانستم بیش‌تر گل بزنم و سود بیش‌تری برای تیم داشته باشم.- نظرت درباره رقابت با ژیوبا هم تیمی خودت برای آقای گلی چیست؟- من این را یک رقابت نمی‌دانم. ما هم تیمی هستیم که به یکدیگر کمک می‌کنیم. قبلاً با هم در زمین بودیم. من امیدوارم که به گلزنی ادامه دهیم - هم او و هم من. وظیفه مستقیم مهاجم گلزنی است. من باید کارم را انجام دهم و سعی می‌کنم آن را در بالاترین سطح انجام دهم.- کدام یک از مسابقات لیگ قهرمانان این فصل را با کیفیت‌ترین می‌نامید؟- دفاع در برابر تیم‌هایی مانند یوونتوس و چلسی سخت است. سطح بازیکنان آن‌ها بسیار بالاست. نام بردن از مسابقه‌ای که کاملا از آن راضی باشم برایم سخت است.- شایعات زیادی در مورد آینده و احتمال جدایی شما از زنیت در مطبوعات شنیده می‌شود. چه احساسی نسبت به چنین خبرهایی دارید؟- واضح است که هر فوتبالیستی می‌خواهد پیشرفت کند و در لیگ‌های برتر بازی کند. اما من هرگز نگفتم که نمی‌خواهم این‌جا بمانم.قرارداد این مهاجم ایرانی با زنیت در تابستان ۲۰۲۲ به پایان می‌رسد. پیش از این گزارش شده بود که آزمون بر سر قراردادی ۴ ساله با لیون به توافق رسیده است.
