id,news_
101,بانک مرکزی: اعتبار وام ودیعه مسکن تمام شد/ وزارت راه: قبول نداریمبانک مرکزی: اعتبار وام ودیعه مسکن تمام شد/ وزارت راه: قبول نداریمثبت نام وام ودیعه مسکن در حالی ادامه دارد که بانک مرکزی از اتمام اعتبار بانک‌ها خبر می دهد ولی معاون مسکن وزارت راه و شهرسازی این اتمام اعتبار را قبول ندارد.به گزارش خبرگزاری مهر، شهرزاد دانشمندی مدیر اداره اعتبارات بانک مرکزی می‌گوید: به نیمی از متقاضیان تسهیلات ودیعه مسکن، وامی پرداخت نخواهد شد.بانک مرکزی: تا کنون ۱۳ هزار میلیارد تومان وام ودیعه داده ایموی با اعلام اینکه سامانه ثبت نام تسهیلات ودیعه مسکن از سوی وزارت راه و شهرسازی اداره می‌شود، افزود: تاکنون حدود ۱۳۰ هزار میلیارد ریال، بیش از سهمیه تعیین شده ستاد کرونا، ثبت نام تسهیلات ودیعه مسکن انجام شده است و بانک‌ها هیچ تعهدی برای پرداخت تسهیلات بیش از سهمیه‌های تعیین شده از سوی ستاد کرونا ندارند.وی علت سخت گیری بانک‌ها برای پرداخت تسهیلات ودیعه مسکن را پُر شدن سهمیه تعیین شده عنوان کرد و گفت: تعداد افراد در صف مانده، دو برابر سهمیه تعیین شده است و متقاضیانی که موفق به اخذ تسهیلات نشده اند ناراضی خواهند شد.مدیر اداره اعتبارات بانک مرکزی افزود: باوجود اینکه سهمیه تسهیلات ۱۲ درصدی ودیعه مسکن تکمیل شده است، همچنان سامانه ثبت نام این وام از سوی وزارت راه و شهرسازی باز است که منجر به اعطای تسهیلات نخواهد شد.معاون وزیر راه و شهرسازی: اتمام اعتبار بانک‌ها، قابل قبول نیست / ‬ ۴ هزار میلیارد تومان تا کنون پرداخت شدهاین در حالی است که معاون مسکن و ساختمان وزارت راه و شهرسازی می‌گوید: بر اساس آخرین آمار یک میلیون و ۶۸۵ هزار نفر تا کنون برای دریافت وام ودیعه ثبت نام کرده‌اند و از این تعداد ۶۴۰ هزار نفر به بانک‌ها معرفی شده‌اند و ۱۴۲ هزار نفر هم تسهیلات دریافت کرده‌اند.محمود محمود زاده گفت: در ابتدای سال، مکاتبه‌ای با ستاد ملی مقابله با کرونا برای پرداخت وام ودیعه مسکن داشته‌ایم و این ستاد تسهیلاتی برای پرداخت وام ودیعه مسکن به بانک‌ها در نظر گرفته‌اند. حدود ۱۰ هزار میلیارد تومان اعتبار برای وام ودیعه مسکن در نظر گرفتند که از این میزان تنها ۴۵ درصد که معادل ۴ هزار میلیارد تومان است تا کنون توسط بانک‌ها پرداخت شده است.معاون مسکن و ساختمان وزارت راه و شهرسازی گفت: به هیچ عنوان این موضوع مورد قبول نیست که اعتبار بانکی برای پرداخت تسهیلات ودیعه مسکن به اتمام رسیده است. ممکن است بین شعب بانک‌ها شعبه‌ای نیاز به تجدید نظر داشته باشد و ما مکاتبه برای تأمین اعتبار کنیم، اما اینکه اعتبار همه شعب بانک‌ها به اتمام رسیده است به هیچ عنوان مورد قبول نیست.متن مصوبه ستاد کرونا در خصوص وام ودیعهدر اواخر خرداد ماه امسال نیز ستاد ملی مقابله با کرونا، سقف بودجه در نظر گرفته شده برای تسهیلات ودیعه مسکن را ۱۰ هزار میلیارد تومان اعلام کرده و به تصویب رسانده بود.سقف وام ودیعه مسکن ۱۰ هزار میلیارد تومان تعیین شدمنشأ سوءتفاهم وزارت راه و بانک مرکزی کجاست؟به نظر می‌رسد علت تفاوت آمار و محاسباتی که وزارت اقتصاد و بانک مرکزی از اعطای تسهیلات کمک ودیعه مسکن با معاونت مسکن و ساختمان وزارت راه و شهرسازی دارند، مدت زمان مورد نظر هر یک از این دستگاه‌ها است.بانک مرکزی و وزارت اقتصاد، احتمالاً کل دو سالی که از اعطای تسهیلات ودیعه مسکن می‌گذرد را در نظر دارند و وزارت راه و شهرسازی تسهیلاتی که امسال پرداخت شده را تا سقف ۱۰ هزار میلیارد تومان در نظر گرفته اند.وزارت اقتصاد (نیمه نخست مهر امسال): تا کنون ۶.۴ هزار میلیارد تومان وام ودیعه پرداخت شدهبر اساس آماری که وزارت اقتصاد تا پایان نیمه نخست مهر امسال ارائه کرده بود، تعداد دریافت کنندگان وام ودیعه مسکن با آماری که وزارت راه و شهرسازی می‌گوید، تفاوت دارد.وزارت اقتصاد می‌گوید: تا نیمه اول مهرماه سال جاری بانک‌ها و مؤسسات اعتباری دولتی و خصوصی حدود ۶ هزار و ۴۰۰ میلیارد تومان تسهیلات ودیعه مسکن به ۲۶۷ هزار و ۱۶۷ نفر متقاضی پرداخت کرده‌اند.ضمن اینکه ۴۷ هزار و ۱۲۳ پرونده به مبلغ نزدیک به یک‌هزار و ۸۰۰ میلیارد تومان نیز تشکیل و به زودی به متقاضیان پرداخت خواهد شد.
102,رشد ۱۳۱۶ واحدی شاخص کل در بازار بورسرشد ۱۳۱۶ واحدی شاخص کل در بازار بورسشاخص کل در بازار بورس امروز با رشد ۱۳۱۶ واحدی به یک میلیون و ۳۶۸ هزار و ۳۰ واحد رسید.به گزارش خبرنگار مهر، شاخص کل در بازار بورس امروز با رشد ۱۳۱۶ واحدی به یک میلیون و ۳۶۸ هزار و ۳۰ واحد رسید.همچنین شاخص کل هم‌وزن نیز با کاهش ۱۸۵۲ واحدی روبرو شد.از نمادهای تأثیرگذار در شاخص امروز می‌توان به نماد «پارس» با رشد ۱۲۹۸ واحدی و «شستا» با رشد ۷۶۷ واحدی اشاره کرد.این گزارش حاکی است، نماد «شستا» از تأثیرگذارترین نمادهای امروز در بازار بورس بود که پس از آن، «انرژی ۳»، «فولاد» و «بورس» در رتبه‌های بعدی قرار دارند.
110,ویتامین D موجب توقف التهاب ریه بیماران کرونایی می شودویتامین D موجب توقف التهاب ریه بیماران کرونایی می شوددانشمندان پی برده اند که نوعی ویتامین D می تواند به کاهش التهاب ریه در بیماران کرونایی کمک کند.به گزارش خبرنگار مهر به نقل از مدیکال نیوز، تحقیقات نشان می‌دهد که ویتامین D یک مکانیسم «خاموش کننده» برای التهاب دارد که می‌تواند در کووید ۱۹ شدید مؤثر باشد.با این حال محققان در مورد مصرف بیش از مقدار توصیه شده ویتامین D به افراد به امید جلوگیری از عفونت کووید ۱۹ هشدار می‌دهند.یک مطالعه مشترک جدید توسط دانشگاه پردو ایالت ایندیانا و مؤسسه ملی بهداشت آمریکا نشان می‌دهد که چگونه یک متابولیت فعال ویتامین D در خاموش کردن التهاب در بدن در هنگام ابتلاء به عفونت‌هایی مانند کووید ۱۹ نقش دارد.دکتر «بهداد افضلی»، سرپرست تیم تحقیق از مؤسسه ملی بهداشت آمریکا، گفت: «از آنجایی که التهاب در موارد شدید کووید ۱۹ یک دلیل اصلی برای عوارض شدید بیماری و مرگ و میر است، ما تصمیم گرفتیم نگاهی دقیق‌تر به سلول‌های ریه بیماران کووید ۱۹ داشته باشیم.»به عنوان بخشی از این مطالعه، محققان سلول‌های ریه هشت فرد مبتلا به کووید ۱۹ را تجزیه و تحلیل کردند.آن‌ها دریافتند که در این سلول‌ها، بخشی از پاسخ ایمنی به کروناویروس، افزایش یافته و التهاب در ریه‌ها را تشدید می‌کند.پس از بکارگیری ویتامین D در آزمایشات لوله آزمایش، آنها کاهش التهاب سلول‌های ریه را مشاهده کردند.سلول‌های T نقش مهمی در موارد شدید و خطرناک کووید ۱۹ ایفا می‌کنند و منجر به ایجاد پدیده‌ای اغلب کُشنده به نام توفان سیتوکینی می‌شوند.دانشمندان دریافتند که در عفونت‌های طبیعی، سلول‌های Th۱، که زیرمجموعه‌ای از سلول‌های T کمکی هستند و با میکروب‌های درون سلولی مبارزه می‌کنند، از یک مرحله پیش التهابی عبور می‌کنند. در این مرحله بدن عفونت را پاک می‌کند.مدت کوتاهی پس از آن، سیستم خاموش می‌شود تا وارد مرحله ضد التهابی شود.دانشمندان کشف کردند که ویتامین D نقش کلیدی در تسریع این انتقال دارد.دکتر «مجید کاظمیان»، استادیار بیوشیمی و علوم رایانه در دانشگاه پردو، می‌گوید: «ما دریافتیم که در سلول‌های T سالم، فعال شدن برنامه ژن التهابی با فعال شدن سیستم ویتامین D در این سلول‌ها همزمان است.»محققان این فرضیه را مطرح کردند که افزودن یک متابولیت ویتامین D داخل وریدی بسیار غلیظ به درمان‌های موجود می‌تواند به بهبود افراد کرونایی کمک کند. اما آنها هنوز این نظریه را در آزمایشات بالینی آزمایش نکرده‌اند.محققان تاکید می‌کنند اگرچه نتایج جالب هستند، اما هنوز نمی‌توان با قطعیت گفت که ویتامین D برای پیشگیری یا درمان کووید ۱۹ مفید است یا جایگزینی مؤثر برای سایر روش‌های پیشگیرانه و مؤثر پیشگیری از کووید ۱۹، از جمله واکسن‌ها، ماسک‌ها، و فاصله گذاری اجتماعی است.
131,معاون توانبخشی سازمان بهزیستی خبر داد؛برخورداری ۱۵ هزار و ۲۰۰ دانشجو دارای معلولیت از تحصیل رایگاننفریه گفت ۸۰ هزار دانش‌آموز، هزار و ۷۰۰ دانشجو در دانشگاه دولتی و ۱۳ هزار و ۵۰۰ دانشجو در دانشگاه‌های غیردولتی با انواع معلولیت از تحصیل رایگان بهره‌مند می‌شوند.به گزارش باشگاه خبرنگاران جوان،محمد نفریه معاون امور توانبخشی سازمان بهزیستی کشور گفت: در سال جاری ۳۱ نفر از افراد دارای معلولیت تحت پوشش بهزیستی رتبه زیر هزار کسب کردند.معاون امور توانبخشی سازمان بهزیستی کشور با بیان اینکه بیش از یک میلیون و ۸۰۰ هزار فرد دارای معلولیت تحت پوشش هستند، افزود: تحصیل رایگان، یکی از وظایف که قانون حمایت بر حقوق افراد دارای معلولیت بر دوش دولت و بهزیستی قرار داده است. براساس ماده ۹ این قانون افراد دارای معلولیت نیازمند واجد شرایط در سنین مختلف می‏‌توانند با معرفی سازمان از آموزش عالی رایگان در واحد‌های آموزشی تابعه وزارت‏خانه‌‏های آموزش و پرورش، علوم، تحقیقات و فناوری، بهداشت، درمان و آموزش پزشکی و دیگر دستگاه‌‏های دولتی و نیز دانشگاه آزاد اسلامی و سایر مراکز آموزش عالی غیردولتی از محل ردیف مربوطه در بودجه سنواتی بهره‌مند شوند.وی، ادامه داد: در حال حاضر ۸۰ هزار دانش‌آموز، یکهزار و ۷۰۰ دانشجو در دانشگاه دولتی و ۱۳ هزار و ۵۰۰ دانشجو در دانشگاه‌های غیردولتی با انواع معلولیت که تحت پوشش هستند از تحصیل رایگان در مقاطع مختلف تحصیلی بهره‌مند می‌شوند که علاوه بر این کمک هزینه تشویقی برای دانشجویان دولتی نیز تخصیص داده می‌شود.نفریه با بیان اینکه تمامی دانشجویان غیردولتی با معلولیت متوسط، شدید و خیلی‌شدید در هفت دهک اول درآمدی ۱۰۰ درصد هزینه‌های آن‌ها توسط بهزیستی پرداخت می‌شود، تصریح کرد: با طراحی سامانه دانشجویی پرداخت شهریه دانشجویان تحت پوشش ساماندهی شد بطوری که با پایش و ویرایش اطلاعات بسیاری از بدهی‌های گذشته دانشجویان پرداخت شد.معاون امور توانبخشی سازمان بهزیستی کشور در پایان با بیان اینکه معلولیت محدود ایجاد می‌کند، اما مانع رشد و شکوفایی نمی‌شود، یادآور شد: در دهه‌های اخیر سطح سواد دانشجویان ما در رسته‌های مختلف ارتقاء یافته که مهمترین عامل همت خود افراد دارای معلولیت است.
137,ثبت‌نام نهضت ملی مسکن تا پایان آذر تمدید شدمعاون وزیر راه و شهرسازی از تمدید مهلت ثبت‌نام طرح نهضت ملی مسکن تا پایان آذرماه امسال خبر داد.محمود محمودزاده در گفت‌وگو با خبرنگار اقتصادی خبرگزاری تسنیم با یادآوری مهلت متقاضیان نهضت ملی مسکن برای ثبت‌نام تا 15 آذرماه 1400، اظهار کرد: بر اساس تصمیم‌ جدید مهلت ثبت‌نام متقاضیان تا پایان ماه جاری تمدید شد.وی با بیان این‌که تاکنون بیش از یک میلیون و 850 هزار نفر در نهضت ملی مسکن ثبت‌نام کرده‌اند، افزود: خبرهای خوبی برای متقاضیان نهضت ملی مسکن در راه است.وی پیش‌تر نیز گفته بود: با مصوبه شورای‌عالی مسکن، طرح ملی مسکن و نهضت ملی مسکن در هم ادغام شدند. این کار با هدف برخورداری همه متقاضیان از مزایای یکسان بوده است.وی از ثبت‌نام 3.6 میلیون متقاضی در این 2 طرح خبر داد و یادآور شد: پیش‌تر بانوان خودسرپرست بالای 35 سال سن، معلولان جسمی و حرکتی، نخبگان علمی امکان ثبت‌نام را داشتند که با مصوبه دولت هم اکنون آقایان مجرد بالای 45 سال سن و بیماران خاص نیز امکان ثبت‌نام را یافته‌اند. همچنین دولت سیزدهم برای آنکه بتواند در جهت افزایش ازدواج و جمعیت فعالیت ویژه‌ای انجام بدهد به وزارت راه و شهرسازی تکلیف کرده است تا شرایط ثبت‌نام برای سایر مجردان را نیز فراهم کند که جزییات آن بعدها اعلام می‌شود.  وی در خصوص مهلت ثبت‌نام نیز اعلام کرد: هم‌اکنون مهلت ثبت‌نام تا 15 آذر اعلام شده است که چنانچه تقاضایی وجود داشته باشد، تمدید خواهد شد زیرا بنا نداریم تا صف انتظار برای مسکن ایجاد شود.معاون وزیر راه و شهرسازی با اشاره به اینکه اراضی 2 میلیون و 400 هزار واحد مسکونی طرح نهضت ملی مسکن تامین شده است، گفت: در هیچ شهری اگر تامین زمین انجام نشود ثبت‌نام مجددی نخواهیم داشت. بخشی از اراضی شناسایی و تامین شده برای اجرای طرح نهضت ملی مسکن که بخشی متعلق به وزارت راه وشهرسازی و بخشی متعلق به سایر دستگاه‌هاست، آن تعدادی که متعلق به سایر دستگاه هاست در مرحله تغییر کاربری، الحاق به محدوده و کارهای تخصصی است که در حال انجام است.محمودزاده اظهار کرد: همکاران ستادی و استانی حداکثر تا پایان دی‌ماه باید اراضی 2 میلیون واحد مسکونی طرح نهضت ملی مسکن را معرفی و مشکلات آن را حل کنند و برای سقف 4 میلیون واحد مسکونی نیز زمان تعیین شده برای استان‌ها و ستاد حداکثر تا پایان سال جاری تعیین شده است.وی یادآور شد: تجاربی که از طرح‌های قبل وجود دارد در اجرای طرح نهضت ملی مسکن ملاک عمل قرار گرفته است. تمام پروژه‌ها در محیط‌های فنی و GIS جانمایی شده است. اطلاعات تکمیلی آنها نیز همزمان برای دستگاه‌های خدمات‌رسان از جمله وزارت نیرو، خدمات گازرسانی و ... ارسال شده است تا آن‌ها نیز همزمان بتوانند برنامه‌ریزی‌های‌شان را انجام بدهند تا بعد از اتمام پروژه‌های مسکونی خدمات همزمان آماده باشد.
147,﻿به گزارش خبرگزاری فارس، مرکز رسانه قوه قضاییه در مورد آخرین وضعیت پرونده کرسنت اعلام کرد: پرونده کرسنت در دو بخش رسیدگی می‌شود، بخش اول آن احکام صادر شده و حکم محکومین در مرحله اجرای احکام است.بر اساس این گزارش در بخش دوم نیز پرونده به دادگاه واصل شده بالغ بر حدودا ۱۲ هزار صفحه در قالب ۴۰ جلد است که کار مطالعاتی و مراحل مقدماتی رسیدگی به آن تا ۸۰ درصد به پایان رسیده است.به گزارش مرکز رسانه دادگاه هم اکنون منتظر برخی استعلامات می‌باشد که قرار از سوی دولت ارسال شود به محض وصول استعلام‌های مورد نیاز بلافاصه وقت رسیدگی تعیین خواهد شد.
187,بر اثر سقوط یک پاراگلایدر در کیلومتر ۱۵ محور مهدیشهر به سمنان، خلبان آن به‌شدت مصدوم شد.به گزارش خبرگزاری فارس از سمنان، بر اساس اعلام مرکز کنترل و هماهنگی عملیات جمعیت هلال احمر استان سمنان، با وقوع حادثه‌ای در ساعت ۱۱:۵۰ امروز، سقوط یک نفر از پاراگلایدر در این استان ثبت شد.این حادثه در کیلومتر ۱۵ محور مهدیشهر به سمنان و ارتفاعات جاده سلامت رخ داد و به سرعت تیم امداد کوهستان شهمیرزاد وارد عمل شدند.در این حادثه، خلبان مصدوم و توسط اورژانس به مرکز درمانی منتقل شد.
188,تصادف زنجیره‌ای در محور مشهد- تهران، ۱۳ نفر حادثه‌دیده داشت؛ اما خوشبختانه هیچ کس در آن جان نباخته است.به گزارش خبرگزاری فارس از سمنان، بر اساس اعلام مرکز کنترل و هماهنگی عملیات جمعیت هلال‌احمر استان سمنان، با وقوع حادثه‌ای در ساعت ۲۰ امشب، تصادف زنجیره‌ای پنج خودروی سواری  در این استان ثبت شد.این حادثه در کیلومتر ۱۲ محور آرادان به گرمسار رخ داد و به‌سرعت تیم امداد و نجات جمعیت هلال‌احمر آرادان وارد عمل شدند.در این سانحه رانندگی، ۱۳ نفر حادثه دیدند که یکی از مصدومان با تلاش نیروهای هلال‌احمر رهاسازی شد.همچنین چهار نفر از مصدومان توسط اورژانس به مرکز درمانی منتقل شد.
194,آخرین آمار موارد بستری در بیمارستان‌های علوم پزشکی سمنانایسنا/سمنان سرپرست دانشگاه علوم پزشکی استان سمنان از بستری شدن17 بیمار جدید مثبت با تشخیص قطعی ابتلا به کووید۱۹ در ۲۴ ساعت گذشته در مناطق تحت پوشش دانشگاه علوم پزشکی و خدمات بهداشتی درمانی استان سمنان خبر داد.دکتر کامران قدس در گفت‌وگو با خبرنگاران با اشاره به آخرین آمار شیوع بیماری کرونا ویروس اظهار کرد: از ابتدای بروز و شیوع بیماری کرونا تاکنون 49 هزار و 325 مورد مثبت بیماری کرونا بر اساس معیارهای تشخیصی آزمایشگاهی PCR در مجموعه تحت پوشش دانشگاه علوم پزشکی استان سمنان شناسایی شده اند.وی تصریح کرد: در ۲۴ ساعت گذشته و از هشتم الی نهم آذر ماه بر اساس معیارهای قطعی تشخیصی، 17 بیمار مثبت جدید مبتلا به کووید-۱۹ در شهرستان تابعه دانشگاه و در مراکز درمانی بستری شدند و به‌این ترتیب مجموع بیماران بستری شده در بیمارستان های تحت پوشش دانشگاه از ابتدای بروز و شیوع بیماری کرونا ویروس تاکنون به 10 هزار و 635 نفر رسیده است .دبیر ستاد استانی مقابله با کروناویروس اضافه کرد: علاوه بر این در این مدت 38 هزار و 690 بیمار نیز به صورت سرپایی در 6 شهرستان تحت‌پوشش دانشگاه شناسایی شدند.سرپرست دانشگاه علوم پزشکی استان سمنان ادامه داد: خوشبختانه کل موارد بهبودی و ترخیص بیماران مبتلا به کووید۱۹ از ابتدای بروز و شیوع بیماری در بیمارستان های تحت پوشش دانشگاه به 9 هزار و 501 نفر رسید.قدس با اشاره به همکاری دستگاه های مختلف و از جمله بسیج در طرح واکسیناسیون کووید19 افزود: حفظ و ارتقای سطح سلامت مردم و خدمت خالصانه در پرتو منویات مقام معظم رهبری(مدظله العالی) به هم استانی های عزیز یکی از اهداف مشترک حوزه سلامت با سپاه قائم آل محمد (عج) در استان است که این هدف مشترک در مقابله با کرونا ویروس به خوبی نمایان شد.وی تاکید کرد: ما مسئولین باید خدمات شایسته و در شان مردم ارائه دهیم که این امر مهم موجب رضایت خاطر مردم شود و همراهی و تعامل سایر سازمان ها و ارگان ها در استان با کمترین آسیب وضعیت سلامت مردم را مدیریت کنیم.
204,دسترسی قمی‌ها برای ثبت نام نهضت ملی مسکن ایجاد شد/امکان ثبت نام مردم در همه استان‌هادسترسی قمی‌ها برای ثبت نام نهضت ملی مسکن ایجاد شد/امکان ثبت نام مردم در همه استان‌هابه گزارش خبرنگار اقتصادی خبرگزاری فارس، با گذشت 41 روز از شروع ثبت نام نهضت ملی مسکن با هدف ساخت 4 میلیون واحد مسکونی در 4 سال، شرایط دسترسی شهروندان استان قم به منظور ثبت‌نام در این طرح مهیا شد.براین اساس، متقاضیان واجد شرایط استان قم می‌توانند از هم‌اکنون با مراجعه به سامانه ثبت نام نهضت ملی مسکن به نشانی « saman.mrud.ir» نسبت به ثبت نام اقدام کنند.بر اساس اظهارات یک منبع آگاه در شورای عالی معماری و شهرسازی، علت تاخیر در باز شدن دسترسی برای ثبت نام مردم قم، مسئله تامین زمین بوده است.این منبع آگاه با اشاره به فعالیت‌ها و پیگیری‌های مستمر شورای عالی معماری و شهرسازی به منظور بهره‌مندی متقاضیان واحد شرایط استان قم در نهضت ملی مسکن گفت: با توجه به تاکیدات وزیر راه و شهرسازی تمام تلاش شورای عالی معماری و شهرسازی بر آن شد که زمینه تامین زمین در استان قم را به وجود آورد.وی ادامه داد: بر این اساس با استناد به مصوبه شورای عالی معماری و شهرسازی، 450 هکتار از اراضی خارج از محدوده وزارت راه و شهرسازی به محدوده شهری استان قم اضافه شد و بدین ترتیب شرایط ثبت نام برای متقاضیان این استان فراهم شد.لازم به ذکر است پیش از این مخاطبان سامانه فارس من در قالب ثبت سوژه‌های متعدد از جمله «مطالبه اضافه شدن استان قم به طرح جهش تولید مسکن» خواستار مهیا شدن شرایط ثبت نام برای متقاضیان مسکن استان قم شده بودند.
205,تحویل 2.1 میلیون واحد مسکن مهر تاکنون‌/ساخت سالی یک میلیون مسکن امکان‌پذیر استبه گزارش خبرنگار اقتصادی خبرگزاری فارس، محسن فاضلیان‌ در هشتمین همایش بورس، بانک و بیمه در جزیره کیش اظهار داشت: تاکنون از محل تسهیلات مسکن در قالب فروش اقساطی برای مسکن مهر 2 میلیون و 140 هزار و 349 واحد تعیین تکلیف شده و در سال جاری تا امروز برای بیش از 34 هزار و 91 واحد مسکن مهر دفترچه ارائه شده است.وی ادامه داد: آنچه از مسکن مهر مانده 226 هزار و 536 واحد است که باید تکمیل و ارائه شود. از سال 84 خط اعتباری 500 هزار میلیارد ریالی توسط بانک مرکزی برای مسکن مهر اختصاص یافت، در حال حاضر مسکن مهر باقیمانده در برخی‌ مناطق 30 درصد و در برخی مناطق دیگر 30 تا 70 درصد پیشرفت داشته و آنهایی که بالای 70 درصد پیشرفت داشته‌اند، در اولویت قرار دارند.وی در مورد طرح اقدام ملی مسکن افزود: تا امروز 259 هزار و 438 واحد مسکن اقدام ملی ثبت‌نام شده و 105 هزار میلیارد ریال پول متقاضیان واریز شده است، در کنار این طرح جهش تولید مسکن هم دنبال می‌شود. عضو هیأت مدیره بانک مسکن در مورد سهم زمین از هزینه مسکن گفت: در شهرهای بزرگ بین 50 تا 70 درصد، شهرهای متوسط بین 30 تا 50 درصد و در شهرهای کوچک زیر 30 درصد از هزینه مسکن مربوط به زمین است.به گفته فاضلیان، تقاضای انباشته برای مسکن در کشور 5 میلیون واحد است و هر سال به اندازه تعداد ازدواج‌ها و تشکیل خانواده‌ها به این تقاضا اضافه می‌‌شود، جمعیت کشور 86 میلیون نفر است که 25 تا 27 میلیون مسکن در کشور وجود دارد. بین 5 تا 6 میلیون نفر مستأجر هستند. وی ادامه داد: برای ساخت یک میلیون مسکن در سال که متراژ متوسط 70 تا 80 متر است در مجموع 80 میلیون متر مربع مسکن باید احداث شود و اگر هزینه هر متر مربع مسکن 5 میلیون تومان باشد در مجموع 350 هزار میلیارد تومان مورد نیاز است و این همان عددی است که به اندازه 360 هزار میلیارد تومان برای جهش مسکن در نظر گرفته شده است.به گفته عضو هیأت مدیره بانک مسکن، با توجه به اینکه عدد نقدینگی در کشور بیش از 4200 هزار میلیارد تومان است عدد 360 هزار میلیارد تومان برای احداث مسکن که طی 2 تا 3 سال هزینه می‌شود حدود 7 تا 10 درصد خواهد بود که نمی‌تواند در ایجاد تورم اثرگذار باشد. فاضلیان گفت: سالانه حدود 350 هزار مسکن توسط بخش خصوصی ساخته می‌شود. در روستاها حدود 250 هزار توسط بنیاد مسکن و 400 هزار مسکن هم در قالب طرح جهش مسکن تولید خواهد شد.
