id,news_
43,به گزارش خبرگزاری مهر به نقل از مرکز رسانه قوه قضائیه، ادامه جلسه دادگاه رسیدگی به سانحه پرواز PS۷۵۲ اوکراین با حضور متهمان، شکات، خانواده جان‌باختگان و وکلای آن‌ها به ریاست قاضی ابراهیم مهرانفر در دادگاه نظامی استان تهران، برگزار شد.در جلسه نخست دادگاه، فصل اول کیفرخواست پرونده قرائت و در خلال آن اسامی شکات، خلاصه شکایت و اظهارات شاکیان ایراد شد.در این دادگاه ده متهم از رده‌های نظامی مختلف حضور دارند و دارای ۵ وکیل هستند. شکات نیز دارای ۱۹ وکیل هستند.قاضی ابراهیم مهرانفر با قدردانی از همکاری و مساعدت اولیای دم و شکات پرونده، اظهار داشت: در پایان جلسه قبلی دادگاه که در هفته قبل تشکیل شد تعدادی از اولیای دم و وکلای شکات به نمایندگی از سایر شاکیان پرونده در جلسه‌ای با حضور هیأت قضائی شرکت کردند و در آن جلسه مقرر شد که ادامه کیفرخواست در این جلسه قرائت شود و پس از آن یک مهلت مقتضی و مناسب به شکات پرونده و وکلا داده شود تا ایرادات خود را به پرونده و نظر کارشناسی بیان دارند.وی بیان کرد: قرار است امروز ابلاغ کارشناسی از سوی دادسرا در مورد پرونده حاضر صورت گیرد و متعاقب آن فرآیندهای قانونی لازم انجام پذیرد.از حضور ۱۰ متهم نظامی در دادگاه تا عودت بخشی از پرونده به دادسراپس از آنکه با دستور قاضی، نماینده دادستان برای قرائت ادامه کیفرخواست در جایگاه حاضر شد، شکات و اولیای دم اعلام داشتند که ابتدا باید نقص پرونده رفع شده و پس از آن کیفرخواست قرائت شود؛ این اظهارات شکات در حالی بود که قاضی مهرانفر به آنها متذکر شد که به موجب تشریفات قانونی دادگاه، ابتدا باید کیفرخواست قرائت شود و پس از آن، استماع نظرات شکات صورت بگیرد.رئیس دادگاه در پاسخ به این اظهارات شکات و اولیای دم که معتقد بودند دادگاه براساس کیفرخواست صادره از ناحیه دادسرا عمل خواهد کرد، گفت: دادگاه یک مرجع بی طرف و عادل است و الزامی به قبول کیفرخواست صادره ندارد و پس از قرائت کیفرخواست و انجام بررسی‌های لازم ممکن است رأی به رد مندرجات کیفرخواست بدهد.قاضی مهرانفر یادآور شد: بخش مربوط به منع پیگرد در پرونده حاضر از سوی دادگاه واجد نقص دانسته شده و برای رفع ایراد به دادسرا عودت داده شده است. پس از رفع نقص، آن بخش از پرونده الحاق خواهد شد.در خلال جلسه دادگاه، برخی از شکات نسبت به نحوه جزئیات اطلاع رسانی صورت گرفته از جلسه نخست دادگاه، انتقاداتی را مطرح کردند.در پایان، قاضی گفت: زمان برگزاری جلسه بعدی دادگاه متعاقباً اعلام خواهد شد.کد خبر 5363034
46,به گزارش ایرناپلاس، بودجه سالانه یکی از مهم‌ترین اسناد و قوانین مالی کشور است که دولت، خانوارها و بخش خصوصی را تحت تأثیر قرار می‌دهد. دولت با تأکید بر اینکه بودجه ۱۴۰۱ بودجه‌ای عادلانه است، لایحه بودجه را در کمتر از ۱۰ روز آینده به مجلس خواهد برد.ایرناپلاس در گفت‌وگو با یک کارشناس مسائل اقتصادی، چهار اصلاح بودجه‌ای برای تحقق هدف عدالت در بودجه را مورد بررسی قرار داده است. «اصلاح نظام یارانه‌ای، اصلاح نظام مالیاتی، حذف مصارف غیره‌بهره‌ور در دستگاه‌های اجرایی و یکسان‌سازی حقوق و دستمزد کارکنان دولتی»، محورهای چهارگانه‌ای هستند که به گفته وحید شقاقی اقتصاددان و عضو هیات علمی دانشگاه خوارزمی می‌توانند بودجه عادلانه را محقق کنند.عدالت در توزیع یارانه انرژیشقاقی در این رابطه به ایرناپلاس گفت: اگر دولت می‌خواهد بودجه به سمت عدالت حرکت کند می‌تواند با چند مورد اصلاحات در لایحه بودجه سال آینده، به این هدف دست پیدا کند. نخستین اقدام برای عدالت‌محور شدن بودجه، اصلاح نظام یارانه‌ای کشور است.وی با یادآوری حجم بالای یارانه انرژی و توزیع ناعادلانه آن گفت: برآوردها نشان می‌دهد ماهانه ۲۶۰ هزار میلیارد تومان یارانه انرژی پرداخت می‌شود که رقم قابل توجه و انحراف بزرگی در تخصیص منابع کشور است. این حجم از منابع فقط به گروه اقلیت می‌رسد و اکثریت جامعه از آن محروم هستند.پیش از این، مرکز پژوهش‌های مجلس شورای اسلامی در گزارشی با عنوان «درباره یارانه انرژی در ایران» که در سال ۱۳۹۸ منتشر شد، به گزارشی از مؤسسه مطالعات بین‌المللی انرژی درباره سهم دهک‌های هزینه‌ای از یارانه گاز طبیعی، فرآورده‌های نفتی، بنزین و CNG استناد کرده بود که براساس آن، دهک اول یعنی کم‌درآمدترین گروه جامعه فقط ۵ درصد از کل یارانه انرژی در گروه‌های یادشده را دریافت می‌کنند.ایرناپلاس- توزیع یارانه انرژی و نسبت یارانه انرژی به مصرف خانوار در دهک‌های درآمدی خانوارهای دهک دهم یعنی خانوارهای با درآمد بالا، بیشترین دریافت‌کننده یارانه انرژی در ایران هستند. سهم دهک اول درآمدی یعنی خانوارهای کم‌درآمد از یارانه انرژی، تقریباً یک سوم دهک دهم است آن هم در حالی که یارانه انرژی در خانوارهای دهک‌های پایین درآمدی، بخش بیشتری از هزینه کل خانوار را در مقایسه با دهک‌های بالای درآمدی، پوشش می‌دهد.این در حالی است که دهک دهم یعنی پردرآمدترین گروه جامعه، حدود ۱۵ درصد از یارانه انرژی در این گروه‌ها را دریافت کرده‌اند و سهم این دهک در مقایسه با دهک اول، حدود سه برابر بوده است. بر این اساس می‌توان گفت توزیع یارانه انرژی در کشور عادلانه نیست و دولت می‌تواند با اصلاح نظام یارانه انرژی در لایحه بودجه سال ۱۴۰۱، یک گام به سمت بودجه عدالت‌محور بردارد.اصلاح نظام مالیاتیشقاقی، گام دوم برای عدالت‌محور شدن بودجه را اصلاح نظام مالیاتی دانست و گفت: نظام مالیاتی کشور غیرعادلانه و دچار انحراف از سیاست‌های عدالت‌محور است. فرار مالیاتی و معافیت‌های مالیاتی غیرضروری در کنار پایه‌های مالیاتی نامناسب، از ویژگی‌های کنونی نظام مالیاتی هستند. بنابراین ساماندهی معافیت‌های مالیاتی، کاهش فرار مالیاتی و تعریف پایه‌های مالیاتی جدیدی که گروه‌های ثروتمند را هدف قرار می‌دهد؛ از اقدامات لازم در این زمینه هستند.برآوردهای متفاوتی از فرار مالیاتی در ایران وجود دارد. یکی از آخرین اظهارنظرهای مقام‌های رسمی درباره فرار مالیاتی در کشور، در همایش نقد و بررسی طرح قانونی مالیات بر عایدی سرمایه مطرح شد که تابستان امسال در وزارت امور اقتصادی و دارایی برگزار شده بود. امیدعلی پارسا رئیس وقت سازمان امور مالیاتی کشور در این همایش، میزان فرار مالیاتی را ۱۰۰ هزار میلیارد تومان بیان کرد که ۵۰ درصد آن ناشی از فرار مالیاتی و بقیه ناشی از اجتناب مالیاتی است. علاوه بر این، ارزش معوقه‌های مالیاتی نیز ۳۷۰ هزار میلیارد تومان اعلام شد.ادغام دستگاه‌های موازی و یکسان‌سازی حقوق و دستمزدبه گفته شقاقی، سومین گام برای داشتن بودجه‌ای عادلانه، جلوگیری از مصارف غیر بهره‌ور در دستگاه‌های اجرایی کشور  است. اکنون دستگاه‌های بسیاری با مأموریت‌های موازی مشغول به‌کار هستند که ادغام آنها می‌تواند از اتلاف منابع جلوگیری کرده و تخصیص منابع را از مسیر کاهش هزینه‌های زائد و غیر ضروری، هدفمند کند.وی، گام چهارم برای عدالت‌محوری در بودجه را کاهش شکاف حقوق و دستمزد در دستگاه‌ها و بین دستگاه‌ها در سطوح مختلف دانست و گفت: می‌توان با سیاست‌های یکسان‌سازی حقوق و دستمزد و حذف پرداخت‌های بسیار بالا، نظام پرداخت حقوق و دستمزد را که بخش قابل توجهی از هزینه‌های جاری بودجه را به خود اختصاص می‌دهد، اصلاح و از این مسیر، هدف بودجه عادلانه محقق کرد.
55,۴ فیلم تازه به سینماها می‌آیند/ پیشنهاد برای حمایت‌های کروناییبه گزارش خبرنگار مهر، جلسه شورای صنفی نمایش امروز ۷ آذر ماه تشکیل شد.براساس این جلسه مقرر شد فیلم سینمایی «بندر بند» ساخته منیژه حکمت از ۱۰ آذرماه، «جنایت بی دقت» ساخته شهرام مکری از ۱۷ آذر ماه، «بی همه چیز» ساخته محسن قرایی و «اتومبیل» از ۲۴ آذر ماه به نمایش دربیایند.همچنین در این جلسه مقرر شد سینماهای سراسر کشور اجازه اکران کمتر از سه سانس هر فیلم را نداشته باشند مگر سانس ۱۰ شب به بعد.در این جلسه، شورای صنفی نمایش به سازمان سینمایی پیشنهاد داد تا پایان سال نسبت به پرداخت حمایت کرونایی حداقل به مبلغ یک صد میلیون تومان مساعدت کند.در این جلسه بر این تاکید شد که فیلم‌های سینمایی طبق آئین نامه اکران می‌توانند ۳۰ ثانیه تبلیغ تجاری در ابتدای هر فیلم داشته باشند.
57,زن فضانورد چینی از زمین عکس گرفتبه گزارش خبرگزاری مهر به نقل از اسپیس، وانگ یاپینگ، ژای ژیگانگ و یی گانگ فو همراه فضاپیمای شنژو ۱۳ به ماژول تیان هه سفر کردند.این فضانورد چینی در ۱۸ نوامبر عکسی از دریاچه کوینگ های ثبت کرده. این دریاچه در یونسکو ثبت شده و از اهمیت بین المللی برخوردار است.ژیگانگ و یی گانگ فو نیز تصاویری از یاپینگ ثبت کرده‌اند که وی را در حالت شناور در ماژول تیان هه نشان می‌دهد.او نخستین زن فضانورد چینی است که پیاده روی فضایی انجام داده و پیش بینی می‌شود طی مأموریت ۶ ماهه خود در فضا یک بار دیگر این عملیات را انجام دهد.
64,داوید دخیا پس از ارسال کرنر دچار مصدومیت شد، اما داور دیر متوجه این مشکل شد و زمانی سوت خود را به نشانه توقف بازی زد که توپ درون دروازه جای گرفته بود، به همین جهت پس از مشورت با تیم داوری گل به سود آرسنال به ثبت رسید.
82,مجله اکونومیست در آستانه برگزاری مسابقات فرمول ۱ در عربستان گزارشی در خصوص احتمال لغو ممنوعیت مصرف نوشیدنی‌های الکلی در عربستان نوشت.
91,یکی از کارشناسان امور امنیتی عراقی از تحرکات آمریکا در راستای تقویت پایگاه‌های نظامی خود در عراق سخن گفت و آن را در تضاد با اظهارنظرها درباره خروج این نیروها دانست.
97,شیوه برگزاری امتحانات نهایی و غیرنهایی نیم‌سال اول دانش‌آموزان مشخص شد؛ در مناطقی که آموزش به‌شیوه حضوری در مدارس جریان دارد، ارزشیابی پیشرفت تحصیلی دانش‌آموزان به‌صورت حضوری است.
103,باید برند شرکت ملی نفتکش احیاء شودباید برند شرکت ملی نفتکش احیاء شودمدیرعامل شرکت ملی نفتکش گفت: برند ان آی تی سی به عنوان یکی از بزرگ‎ترین شرکت‎‌های کشتیرانی نفتی دنیا، باید احیا شده و هیچ گونه خدشه‌ ‎ای بر این برند قابل تحمل نیست.به گزارش خبرگزاری مهر، حسین شیوا مدیرعامل شرکت ملی نفتکش ایران به همراه مدیران ارشد این شرکت، در سومین هفته کاری خود بعد ازانتصاب به عنوان مدیرعامل، با عزیمت به منطقه عملیاتی عسلویه و بازدید از کشتی‌های این منطقه، پای صحبت‌های دریانوردان این شرکت نشست.مدیرعامل شرکت ملی نفتکش ایران با بیان اینکه ارتقای وضعیت نیروی انسانی شرکت، یکی از مهمترین اولویت‎‌های کاری تیم مدیریتی جدید محسوب می‌شود، بیان کرد: از همان ابتدای حضور در شرکت ملی نفتکش ایران، بنا را بر این گذاشتم که به صورت متناوب و در دوره‌های زمانی مختلف، با حضور در میان دریانوردان ناوگان به صورت مستقیم و بی‎واسطه با آنان به گفت‎وگو بنشینم و در این راستا در سومین هفته کاری خود در جمع صمیمانه شما حاضر شدم.شیوا، حفظ و ارتقای کرامت انسانی پرسنل را خط قرمز خود عنوان نموده و گفت: کرامت انسانی پرسنل و دریانوردان ابعاد مختلفی دارد. از بهبود تعامل مدیریت با دریانوردان گرفته تا نحوه برخورد و رفتار پرسنل ستادی با این عزیزان و همچنین بهبود رفاهیات و تسهیلات مختلف، همگی در زمره اولویت‌های ارتقای کرامت انسانی پرسنل و دریانوردان محسوب می‌شود.عضو هیأت مدیره شرکت ملی نفتکش ایران توجه به ابعاد مختلف زندگی دریانوردان و خانواده‌های آنان را از دیگر عناصر لازم بهبود کرامت انسانی پرسنل عنوان نمود.وی با بیان اینکه برندینگ و تعالی سازمان باید در زمره اهداف و اولویت‎‌های همه پرسنل شرکت باشد، ادامه داد: برند ان آی تی سی به عنوان یکی از بزرگ‌ترین شرکت‎‌های کشتیرانی نفتی دنیا، باید احیا شده و هیچ گونه خدشه ‎ای بر این برند قابل تحمل نیست.مدیرعامل شرکت ملی نفتکش ایران، توجه به خودباوری را گام مهمی در این مسیر دانست و افزود: تیم مدیریتی جدید وظیفه دارد که انگیزه پرسنل و دریانوردان را برای احیای برندینگ شرکت ملی نفتکش ایران بالا ببرد.
104,بررسی نقاط تاریک کارنامه اپل/ آسیب پذیری محصولات و جاسوسیبررسی نقاط تاریک کارنامه اپل/ آسیب پذیری محصولات و جاسوسیمرور کارنامه اپل در طول سالهای فعالیتش نشان می دهد، این شرکت فناوری در حوزه های مختلفی از فرار مالیاتی گرفته تا شرکت در برنامه های جاسوسی، مورد انتقاد کاربران و متخصصان حوزه فناوری است.به گزارش خبرنگار مهر؛ اپل در حال حاضر یکی از با ارزش ترین شرکت‌ها و برندهای جهان در عرصه فناوری است و اغلب به عنوان یکی از پیشگامان نوآوری در دره سیلیکون شناخته می‌شود. بنابراین مانند هر شرکت فناوری بزرگ دیگری، وقوع طیف گسترده‌ای از تخلفات و رسوایی‌های بزرگ، برای این شرکت نیز مانند رقبایش، امری دور از ذهن نیست.اپل بر خلاف همتایان فعال خود در عرصه تبلیغات یعنی گوگل و فیسبوک، یک شرکت فناوری تولیدکننده سخت افزار به شمار می‌رود. بر اساس آمار، این شرکت حجم بالایی از درآمد خود را از راه فروش محصولات سخت افزاری چون آیفون، آیپد و رایانه‌های مک به دست می‌آورد. این شرکت از همین حیث، دارای مدل تجاری و اقتصادی متفاوتی نسبت به دیگر شرکت‌های بزرگ فناوری آمریکا است. این شرکت که در طول سال‌های فعالیت خود، معمولاً نسبت به خروج از راهبرد اساسی خود، یعنی فروش سخت افزار بی رغبت بوده است، یکی از دو شرکت بزرگ فعال در بازار تلفن همراه به شمار می‌رود. اپل علاوه بر تمرکز در حوزه فروش سخت افزار به بازار پخش موسیقی، فروش اپلیکیشن، کتاب‌های دیجیتال و سرویس‌های پخش ویدئو نیز وارد شده است. طیف گسترده فعالیت‌های شرکت یاد شده، سبب وقوع رسوایی‌های متعدد در حوزه‌های مختلف شده است که در ادامه به بررسی برخی از یان رویدادها می پردازیم.رفتار ضدرقابتی و غیراخلاقی در تجارتاپل در طول سال‌های فعالیت خود، بارها به خاطر رفتارهای انحصارگرایانه در بازار قطعات رایانه‌ای و دیجیتال مورد انتقاد شدید جامعه کارشناسان و کاربران قرار گرفته است. این شرکت در مدل‌های جدید رایانه‌های مک بوک و برخی تجهیزات الکترونیکی خود، با ارائه اَشکال اختصاصی و غیرقابل تعویض قطعات، امکان پشتیبانی فنی سایر شرکت‌ها و تعمیرات جزئی دستگاه‌های خود را از بین برده است. این بدین معنا است که مصرف کنندگان محصولات اپل در اکثر مواقع مجبور هستند برای تعویض یا تعمیر محصول معیوب خود، فقط به نمایندگی‌ها و فروشگاه‌های اختصاصی این شرکت، مراجعه کنند. به عقیده بسیاری از کارشناسان حوزه سخت افزار، مدل‌های سال ۲۰۱۲ به بعد محصولات شرکت اپل، یکی از غیرقابل تعمیرترین انواع تجهیزات دیجیتال موجود در بازار هستند.این قبیل اقدامات انحصارگرانه در سایر خدمات اپل مانند سرویس موسیقی و فروشگاه آیتونز نیز مشهود است. این شرکت فروش و امکان استفاده از موسیقی‌های خریداری شده در آیتونز را صرفاً به تجهیزات مختص برند خود، محدود ساخته است. مدیران این شرکت، علاوه بر این، استفاده مشتریان خود از برخی خدمات شرکت‌های دیگر مانند ادوبی فلش و گوگل ویس را نیز به منظور اجبار کاربران به استفاده از خدمات جانبی اختصاصی خود، بر روی پلتفرم هایشان غیر ممکن ساخته‌اند.فرار از پرداخت مالیاتسازنده آیفون از اواخر دهه ۸۰ میلادی با استفاده از روش‌های مختلف به یکی از بزرگ‌ترین شرکت‌های دارای فرار مالیاتی گسترده در جهان، بدل شده است. بر اساس تحقیقات صورت گرفته، این شرکت نیز مانند دیگر شرکت‌های فناوری سیلیکون ولی مثل فیسبوک و گوگل، سود خود را از طریق شرکت‌های تابعه به کشورهایی با قوانین ساده مالیاتی مثل ایرلند، هلند، لوکزامبوگ و کشورهای حوزه کارائیب منتقل می‌کند.به عنوان مثال بر اساس آمار، اپل در سال ۲۰۰۴ بیش از یک سوم درآمد جهانی خود را از طریق شرکت‌های اقماری صوری به ایرلند هدایت کرده است. استفاده از این روش، در سال ۲۰۱۰ میزان مالیات پرداختی اپل را به حدود ۲ درصد از سود خالص این شرکت کاهش داده است.تحقیقات صورت گرفته نشان می‌دهد که این روند تا به امروز ادامه داشته است. شرکت اپل حدود ۱۰۲ میلیارد دلار از سرمایه خود را برای به حداقل رساندن مالیات پرداختی در خارج از ایالات متحده نگهداری می‌کند.ناکارآمدی در تأمین امنیت اطلاعاتاگرچه سیستم عامل مورد استفاده از سوی شرکت اپل، به واسطه تعداد کم کاربران به نسبت اندروید و دارا بودن سهم کمتری از بازار تلفن همراه و رایانه‌های شخصی، بدافزارهای خطرناک شناخته شده کمتری نسبت به دیگر سیستم عامل‌ها دارند؛ اما گزارش شرکت‌های امنیتی بزرگ جهان از روند افزایش آسیب پذیری محصولات اپل از سال ۲۰۰۳ تا به امروز حکایت دارد. این در حالی است که شرکت اپل در طول این سال‌ها همواره با تاکید بر امنیت بالای محصولات خود، به عنوان یک استراتژی بازاریابی، فروش تولیداتش را افزایش داده است.به عنوان مثال، در ماه سپتامبر سال میلادی جاری، اخباری مبنی بر آسیب پذیری کاربران دستگاه‌های اپل در برابر جاسوس افزار پگاسوس و شناسایی یک نقص امنیتی در سیستم عامل این شرکت منتشر شد.کارشناسان امنیتی آزمایشگاه امنیت سایبری سیتیزن، طی تحقیقات خود، دریافتند که مشتریان دولتی شرکت اسرائیلی پگاسوس، می‌توانند با استفاده از آسیب پذیری یاد شده، به همه دستگاه‌های اپل نفوذ کرده و آنها را هک کنند.اگرچه این آسیب پذیری شناسایی و به سرعت وصله امنیتی مناسب برای رفع آن به کاربران اپل عرضه شد، اما باید این حقیقت را پذیرفت که چنین نواقص امنیتی برجسته ای همیشه با سرعت، کشف نمی‌شوند.تخریب محیط زیستآسیب‌های زیست محیطی، چالش دیگری است که شرکت اپل در سال‌های اخیر همواره با آن مواجه بوده است. مسئله وجود مواد شیمیایی سمی پایدار در محصولات شرکت اپل و تولید این قبیل پسماندها در خلال فرایند تولید، همواره از سوی فعالان محیط زیست، مورد شدیدترین انتقادات بوده است.مؤسسه صلح سبز، در تاریخ ۲۱ آوریل سال ۲۰۱۱ طی گزارشی اعلام کرد که مراکز داده متعلق به شرکت اپل و دیگر غول‌های فناوری، حدود ۲ درصد از کل برق تولیدی جهان را مصرف می‌کنند و این میزان به صورت مداوم در حال افزایش است. علاوه بر این بسیاری از دیگر مؤسسات و نهادهای فعال حوزه محیط زیست، در خلال همان سال نسبت به آثار مخرب فعالیت شرکت اپل بر محیط زیست، ابراز نگرانی کردند.همکاری با آژانس امنیت ملی آمریکابر اساس اسناد افشا شده توسط گاردین و واشنگتن پُست در مورد آژانس امنیت ملی ایالات متحده آمریکا در سال ۲۰۱۳، اپل جزو شرکت‌های حاضر در پروژه جاسوسی این سازمان امنیتی، موسوم به «پریزم» است. پریزم نام رمز یک برنامه جاسوسی است که آژانس امنیت ملی ایالات متحده آمریکا آن را در سال ۲۰۰۷ آغاز کرد و هدف آن گردآوری داده‌های مربوط به ارتباطات اینترنتی ساکنان غیر آمریکایی این کشور از طریق چندین شرکت بزرگ ارائه دهنده خدمات اینترنت است.دولت ایالات متحده پس از انتشار این خبر و به خاطر فشار شدید افکار عمومی، وجود چنین پروژه‌ای را رسماً تأیید کرد.بر اساس اسناد فاش شده، شرکت‌های حاضر در این طرح، دسترسی سرورهای خود را به طور کامل در اختیار آژانس امنیت ملی قرار داده بودند. این در حالی است که مدیران اپل، هرگز این ادعا را نپذیرفتند و همواره هرگونه همکاری و حضور در این برنامه را منکر شدند.وضعیت اسفبار کارگران کارخانه چینی اپلوضعیت کارگران چینی حاضر در کارخانه‌های برون مرزی اپل، همواره یکی از نقاط برجسته انتقاد از مدیران این شرکت بوده است. بر اساس گزارش‌های منتشر شده در مورد واحدهای تولیدی شرکت اپل در چین، کارخانه‌های این شرکت، محیطی ناامن و خطرناک برای کارگران محسوب می‌شود.شرکت اپل در سال ۲۰۱۱ و پس از خودکشی ۱۴ کارگر شرکت فاکس کان، تولید کننده محصولات اپل در چین، اقدام به تدوین دستورالعمل ایمنی و استانداردسازی محیط کار در این کارخانه‌ها کردند.این در حالی است که بی بی سی طی تحقیقات بعدی خود در سال ۲۰۱۴، از عدم اجرای استاندارهای یاد شده و تداوم شرایط نامساعد کاری، خبر داد.بر اساس گزارش‌های منتشر شده در این مورد، اضافه کاری‌های اجباری، خوابگاه‌های غیراستاندارد و روزهای کاری پر استرس و طاقت فرسا، تنها گوشه‌ای از شرایط دشوار کارگران تولید کننده اپل در چین، محسوب می‌شود.ایرادات متعدد در طراحی محصولاتعلاوه بر موارد ذکر شده، افت کیفیت و وجود ایرادات متعدد در محصولات این شرکت نیز، یکی دیگر از موضوعاتی است که سبب انتقاد بسیاری از مصرف کنندگان محصولات این شرکت شده است. تلفن‌های همراه هوشمند اپل در سال‌های اخیر، بارها با مشکلات طراحی و سخت افزاری چون نرمی و شکنندگی بدنه، ایرادات صفحه نمایشگر و نواقص فنی در دوربین روبه‌رو شده‌اند.روزهای سخت پیش روی اپلاگرچه اپل در طول سال‌های فعالیت خود، همواره روند رو به رشد و تکاملی ر طی کرده است، اما برخی از متخصصان بر این باور هستند که ظهور رقبای جدیدی چون هوآوی و شیائومی، می‌تواند چالشی جدی بر سر راه تداوم روند موفقیت این برند تجاری محسوب شود. از سوی دیگر، رسوایی‌های پی در پی این شرکت، سبب افزایش بدبینی نسبت به عملکرد آن در سال‌های اخیر شده است. بی شک این شرکت برای تداوم حضور پررنگ خود در بازار تلفن همراه و تجهیزات رایانه‌ای، به راهبردی مدون و کلان برای مقابله با شرکت‌های رقیب نوظهور و بهبود کیفیت محصولات خود در جنبه‌های مختلف، نیازمند است.
105,سند الزامات حاکمیتی فناوری هوش مصنوعی تدوین می شودسند الزامات حاکمیتی فناوری هوش مصنوعی تدوین می شودمعاون حقوقی مرکز ملی فضای مجازی از برگزاری نشست‌های تخصصی با هدف تدوین پیش نویس سند هوش مصنوعی کشور در این مرکز و ارائه آن به شورای عالی فضای مجازی برای تصویب و ابلاغ خبر داد.به گزارش خبرگزاری مهر به نقل از مرکز ملی فضای مجازی، امیر خوراکیان با اعلام این خبر گفت: مرکز ملی فضای مجازی در راستای رسالت و مأموریت خود همواره در حال رصد فناوری‌های روز دنیا بوده و پس از مراحل مطالعاتی و جلسات کارشناسی با فرهیختگان، نهادها و سازمان‌های مربوطه، فعالان بخش خصوصی و همه ذی ربطان نسبت به تدوین اسناد مورد نظر و تبیین نحوه مواجهه هوشمندانه ارکان کشور در آن حوزه اقدام می‌کند.وی افزود: بر همین اساس طی سال‌های اخیر مطالعات مبسوطی در خصوص موضوع هوش مصنوعی در این مرکز صورت گرفته است، اما تأکیدات اخیر مقام معظم رهبری موجب شد روند انجام این مطالعات تسریع شود و همچنین برگزاری سلسله نشست‌های تخصصی در این رابطه در دستور کار قرار گرفته تا با بهره مندی از همه دیدگاه‌ها و نظرات در بخش‌های مختلف زمینه تدوین سیاست‌ها و خط مشی کلی کشور در این رابطه فراهم شود.خوراکیان با اشاره به اینکه در این نشست‌ها هوش مصنوعی در شش موضوع مورد بررسی قرار می‌گیرد تصریح کرد: در سلسله نشست‌هایی که پیش بینی شده است مطالعه اسناد راهبردی هوش مصنوعی و اسناد مرتبط با ۱۱ کشور، اسناد بالادستی داخلی مرتبط با هوش مصنوعی، اسناد الزامات فناوری‌های دیجیتال مختلف داخلی مشابه، رویکرد آینده پژوهی و روندها و پیشران‌های آینده، توجه به سیاست‌ها و انتظارات ملی و توجه به نیازهای بخش ملی همچون تحول آموزش و پرورش، سلامت و کشاورزی مورد بحث و بررسی قرار خواهند گرفت.وی با بیان این که سند هوش مصنوعی کشور برای بررسی و تصویب نهایی به شورای عالی فضای مجازی ارائه خواهد شد، گفت: در محتوای این سند، ابعاد و آثار توسعه هوش مصنوعی در عرصه‌های مختلف اقتصادی، فرهنگی، اجتماعی و امنیتی و کارکردهای آن و همچنین نحوه بهره مندی از ظرفیت هوش مصنوعی در عرصه‌های مختلف و حتی تغییر و تحولات احتمالی در ساختار و وظایف دستگاه‌ها مورد توجه قرار خواهد گرفت تا در برنامه ریزی های ملی و فعالیت سایر حوزه‌ها و کسب و کارها راهگشا و مؤثر واقع شود و بخش‌های مربوطه ضمن آشنایی با تحولات جهانی در این حوزه بتوانند حداکثر بهره برداری از ظرفیت‌های آن را در برنامه ریزی ها و فعالیت‌ها در نظر داشته باشند.وی تاکید کرد: این سند اصول سیاست‌های کشور در این حوزه را تبیین کرده تا بر اساس آن، برنامه اقدام در بخش‌های مختلف کشور اعم از حاکمیتی و خصوصی صورت پذیرد و در عین حال در صورت لزوم نیازهای قانونی احتمالی از طریق مجلس شورای اسلامی مرتفع شود.
106,تولید نور فشرده نانوالکترونیک را متحول می کندتولید نور فشرده نانوالکترونیک را متحول می کندمحققان می گویند با استفاده از نور فشرده می توان انقلابی در صنعت الکترونیک ایجاد کرده و محصولات زیبا و قدرتمندی را در ابعاد نانو تولید و روانه بازار کرد.به گزارش خبرگزاری مهر به نقل از انگجت، یکی از مشکلات فعلی محصولات الکترونیک کوچک آن است که ابعاد محدود آنها موجب می‌شود تا نتوانند نور زیادی را منعکس کنند و لذا ظاهر مناسبی ندارند.پژوهشگران دانشگاه یوسی ریورساید برای حل این مشکل از فناوری خاصی برای فشرده کردن نور لامپ تنگستن در محدوده‌ای ۶ نانومتری و در انتهای یک نانوسیم نقره‌ای بهره گرفته‌اند.این تحول به دانشمندان امکان می‌دهد به جای اینکه مجبور باشند به ارتعاشات مولکولی بسنده کنند، تصاویر رنگی را در سطح بی سابقه تولید کنند. برای تکمیل این طرح محققان از یک ابزار برای فوکوس فوق‌العاده که از آن برای اندازه‌گیری ارتعاشات نیز استفاده می‌شود برای شناسایی سیگنال‌ها در کل یک طیف مرئی استفاده کردند.بر همین اساس، نور در یک مسیر مخروطی مانند چراغ قوه حرکت می‌کند و وقتی به محدوده شش نانومتری می‌رسد تصاویر رنگی در نانولوله‌های کربنی تولید می‌کند.این حد از توانایی برای فشرده سازی نور و تولید تصاویر رنگی به تولیدکنندگان نیمه‌رساناها امکان می‌دهد نانو مواد یکنواخت‌تری تولید کنند که در تراشه‌ها و سایر دستگاه‌های دارای تراکم بالا قابل استفاده است.نور فشرده همچنین می‌تواند درک بشر از نانو الکترونیک، اپتیک کوانتومی و سایر زمینه‌های علمی را بهبود ببخشد.
