id,news_
59,اردوی تیم ملی دوچرخه سواری در قشم برپا می‌شودبه گزارش خبرنگار مهر، اولین مرحله اردوی تدارکاتی تیم ملی استقامت امید و بزرگسالان (آقایان و بانوان) به منظور حضور در مسابقات قهرمانی آسیا و بازی‌های آسیایی از تاریخ ۱۴ آذر ماه لغایت ۳ دی ماه با رعایت دستورالعمل‌های بهداشتی و انجام تست کرونا در منطقه آزاد قشم برگزار می‌شود.اسامی ملی پوشان دعوت شده به این اردو به شرح زیر است:سعید صفر زاده، محمد گنج خانلو، بهنام آرین، بهنام خلیلی خسرو شاهی، امیر حسین جمشیدیان، مهدی ناطقی، حسن سیف الهی (در بخش بزرگسالان) و کیارش نادری، نیما ناطقی، علی لبیب، آیدین علیاری، مهدی آقا کاشی، رامیار قوامی، مسعود خاکی، امیر حسین محمدی، و سینا امیرلی در بخش (امید) نفراتی هستند که در بخش آقایان به این اردو دعوت شدند.در بخش بانوان هم ماندانا دهقان، سمیه یزدانی، ساجده سیاحیان، ریحانه خاتونی، فروزان عبدالهی عرب، فاطمه یوسفی، غزاله درخشان، پانته‌آ قلی پور، و ستاره زرگر در بخش بزرگسالان نفرات دعوت شده به این اردو هستند.این اردو زیر نظر محمود پراش به عنوان مربی، دلارام ذاکرانی و علیرضا زینلی کمک مربی، سعید فقیه سرپرست و اکبر فعال مکانیک برگزار خواهد شد.
61,تسنیم نوشت: امام جمعه مشهد با اشاره به حوادث اصفهان گفت: مردم اصفهان برای نان و آب مقابل انقلاب نمی‌ایستند اینها عده‌ای مزدور دشمن و عده‌ای هم جوان ناآگاه به تحریک دشمن بودند، اما خوشبختانه مسئله جمع شد.
67,استاندار چهارمحال و بختیاری گفت: باید تمام توان مجموعه مدیریتی در راستای خدمت به مردم به‌کار گرفته شود و همچنین برنامه ۱۴۰۱ نیز از هم‌اکنون باید مورد توجه قرار بگیرد.
68,فارس نوشت:نائب رئیس کمیسیون اجتماعی مجلس اظهار داشت که بسیاری از کشورها نسبت به ظرفیت‌هایی که ما دراختیار داریم غبطه می‌خورند اما ما به دلایلی همچون عدم برنامه‌ریزی به موقع نتوانستیم استفاده درستی از منابع دراختیارمان داشته باشیم.
70,مدیرعامل سازمان مرکزی تعاون روستایی با بیان اینکه در کشور برخی اقلام تا ۷۰۰ درصد افزایش قیمت داشته است، گفت: تا پایان سال همه ۲۵ قلم کالای اساسی را هوشمند توزیع می‌کنیم.
72,احمد معظمی معتقد است که سکانس خودکشی اینفلوئنسر اینستاگرامی در سریال «سرجوخه» بر اساس شخصیت خاصی نوشته نشده و می‌تواند به دنیا جهانبخت هم ارتباط داشته باشد.
94, در شرایطی که آمارها روند کاهشی نرخ ابتلای روزانه را نشان می‌دهد اما بازگشت رنگ قرمز کرونایی به نقشه ایران نشان می‌دهد خطر در کمین است و ظاهرا دوباره زنگ خطر پیک جدید به صدا درآمده است.
98,ایران در راستای قرارداد با ونزوئلا برای صادرات میعانات گازی به این کشور و دریافت نفت خام، چهارمین محموله میعانات گازی خود را به این کشور تحویل داد.
99,حسین علیزاده در آیین نکوداشت محمدرضا شجریان که همزمان با گشایش نمایشگاه «نغمه مانا» صورت گرفت، در اظهاراتی عجیب گفت: محمدرضا شجریان در قلب مردم جای دارداما انگار قلب گروهی از مردم سیاه است که شجریان در آن جا نمی‌گیرد!
100,همزمان با معرفی صدری به عنوان مدیرعامل پرسپولیس؛اعتراض مشترک بازبکنان پرسپولیس به مشکلات مالیاعتراض مشترک بازبکنان پرسپولیس به مشکلات مالیبازیکنان پرسپولیس با انتشار بیانیه ای در شبکه های اجتماعی اعتراض خود نسبت به عدم پرداخت مطالباتشان را بیان کردند.به گزارش خبرنگار مهر، پس از انتشار خبر مصوبه هیئت مدیره باشگاه پرسپولیس مبنی بر انتخاب مجید صدری به عنوان مدیرعامل سرخپوشان، بازیکنان و اعضای کادر فنی با انتشار بیانیه ای مشترک نسبت به بدقولی‌های باشگاه واکنش نشان دادند.در بخشی از این بیانیه مشترک آمده است:«درباره قول‌هایی که همیشه داده اما عمل نشد باید حرف زد. رقبا با بهترین امکانات آماده مقابله با ما می‌شوند اما ما همیشه باید از مشکلات مالی و کمبود امکانات حرف بزنیم. این عدالتی نیست که ما در ورزش به دنبال آن بودیم حالا شما همه این مشکلات همیشگی را بگذارید کنار بازیکنانی که در این سال‌ها از ما جدا شدند تا متوجه شوید چه شرایط سختی را سپری می‌کنید. در این بیانیه به نظر می‌رسد بازیکنان و اعضای تیم علاوه بر نارضایتی از عملکرد صدری نسبت به تأخیر وزارت ورزش در اعلام مدیرعامل باشگاه و به تبع آن حل مشکلات این تیم اعتراض دارند.بیانیه مشترک پرسپولیس در حالی منتشر شده که سرخپوشان کمتر از ۲۴ ساعت دیگر باید مقابل نفت مسجد سلیمان بازی کنند.دیدار تیم‌های فوتبال پرسپولیس و نفت مسجد سلیمان ساعت ۱۸ دوشنبه هفته جاری در ورزشگاه آزادی بدون حضور تماشاگر برگزار می‌شود.
108,مسافران آفریقا در چه شرایطی وارد ایران می شوندمسافران آفریقا در چه شرایطی وارد ایران می شوندمعاون بهداشت وزارت بهداشت، نسبت به سرعت بالای بیماری‌زایی سویه آفریقایی هشدار داد و گفت: ۳۲ جهش در سویه جدید مشاهده شده که سرعت بیماری‌زایی و درمان آن را اندکی سخت‌تر می‌کند.به گزارش خبرگزاری مهر، کمال حیدری، روز یکشنبه در حاشیه همایش ملی «ره آورد خدمت» که در مرکز همایش‌های رازی تهران برگزار شد، اظهار داشت: حدود ۸۳ درصد جمعیت هدف بالای ۱۲ سال، واکسن کرونا دریافت کرده‌اند و این باعث شد مقداری از میزان بستری و فوتی‌ها کاهش یابد.وی با عنوان این مطلب که واکسن همه مشکلات را رفع نمی‌کند اما بهترین استراتژی است، افزود: رعایت دستورالعمل‌ها برای ما اهمیت زیادی دارد. همان تعداد محدودی که واکسن را دریافت نکرده‌اند بیشتر در خطر هستند و اگر ویروس در گردش باشد چه بسا کسانی که واکسن زده‌اند هم ممکن است مبتلا شوند.حیدری ادامه داد: در بحث رعایت پروتکل‌های بهداشتی وضعیت چندان خوبی نداریم و حدود ۴۷.۶ درصد است که نگران کننده است.وی افزود: در کشورهای اروپایی که واکسیناسیون از ما بالاتر هم بود با این خیال اقدام به بازگشایی‌هایی کردند و موج ششم در آن کشورها رخ داد. خوشبختانه ما موج ششم نداشتیم ولی اگر فعالیت‌ها توسط مردم کنترل نشود، نمی‌توان موضوع را چندان مدیریت کرد و نقش مردم در خود مراقبتی مهم است. الان افراد بالای ۶۰ سال و بیماران خاص باید برای دریافت دوز سوم مراجعه کنند که یکی از راه‌های مقابله با موج بعدی همین موضوع است.حیدری گفت: ۳۲ جهش در سویه جدید مشاهده شده که سرعت بیماری‌زایی و درمان آن را اندکی سخت‌تر می‌کند. آنچه همکاران ما موظف بودند همکاری با وزارت خارجه بود که مراوده با کشورهای آلوده به این سویه جدید را متوقف کنند.وی افزود: میزان استفاده از ماسک ۵۰ درصد است و این امر باید اصلاح شود. الان انواع واکسن‌های کرونا در کشور موجود است و ذخیره ۵۰ روز آینده را هم داریم.حیدری درباره شرایط ورود مسافران به کشور گفت: یکی از شرایط ورود به کشور کارت واکسن است و طبیعتاً مراجعه به کشور از کشورهای آلوده حساسیت بیشتری برای ما دارد و اگر فرد علائم داشته باشد بررسی شده و از او تست گرفته می‌شود و وزارت راه مکانی برای قرنطینه افراد آلوده در نظر گرفته است و اگر مجدداً تست فرد منفی شود می‌تواند از قرنطینه خارج شود.وی با اشاره به کمبود نیروی انسانی در حوزه بهداشت، افزود: این موضوع در ستاد ملی کرونا مطرح شد. تکالیف ما در حوزه بهداشت سنگین و تعداد نیروها محدود است و این یک نقطه ضعف برای ما است و دستور آن بود که جلسه‌ای با وزارتخانه‌های راه و کشور بگذاریم که مراقبت‌های مرزی را تقویت کنیم و بر همین اساس قرار شد بر روند نظارت در فرودگاه بین‌المللی امام (ره) و ۸۲ پایگاه مرزی دیگر اهتمام ورزیم.
112,ترویج فرهنگ اهدای عضو نیازمند کار بیشتر استترویج فرهنگ اهدای عضو نیازمند کار بیشتر استقائم مقام انجمن اهدای عضو ایرانیان گفت: هنوز یک سوم مسیر فرهنگ سازی اهدا در کشور را طی کرده ایم.به گزارش خبرگزاری مهر، امید قبادی، در رابطه با وضعیت فرهنگ سازی حوزه اهدای عضو در ایران، افزود: کشور ما در حال حاضر برای رسیدن به وضعیت مطلوب در بحث اهدا یک سوم مسیر را طی کرده است.وی بر نوع دوستی بالای مردم ایران تاکید کرد و با اشاره به اینکه مردم ایران ظرفیت بالایی در پذیرش این امر انسان دوستانه داشته و دارند، ادامه داد: اگر هنوز به وضعیت مطلوب نرسیده ایم بخش زیادی به خاطر کم کاری در حوزه فرهنگ سازی و آشنا نبودن مردم با مفهوم مرگ مغزی مساوی با مرگ است.قبادی در پاسخ به سوالی مبنی بر اینکه کدام عضو پیوندی بیشتر در ایران مورد نیاز است، گفت: به دلیل رایج بودن دو بیماری فشار خون و دیابت در ایران و عوارض ناشی از این بیماری‌ها که از بین رفتن کلیه است، نیاز به پیوند این عضو در بیماران لیست انتظار ایران بیشتر است.وی با اشاره به اهمیت رضایت گرفتن سریع در نجات دو عضو قلب و ریه، تأکید کرد: این دو عضو زودتر از سایر اعضا بعد از مرگ مغزی از بین می‌روند بنابراین آگاه‌سازی وسیع‌تر مردم و شناخته شده‌تر شدن این نوع مرگ، در سرعت رضایت گیری تأثیرگذار خواهد بود.
117,هر ترک فعلی جرم نیست/ به دنبال رفع مشکلات مردم باشیمهر ترک فعلی جرم نیست/ به دنبال رفع مشکلات مردم باشیمرئیس قوه قضائیه با بیان اینکه هر ترک فعلی جرم نیست گفت: این امور قانون می خواهد. قوه قضائیه باید دستگاهی باشد که بیش از همه به قانون احترام می گذارد.به گزارش خبرنگار مهر، حجت‌الاسلام غلامحسین محسنی اژه‌ای عصر امروز در نشست مشترک مجلس با قوه قضائیه که در محل صحن مجلس شورای اسلامی برگزار شد، گفت: خداوند را سپاسگزارم که توفیقی حاصل شد تا به همراه همکارانم در قوه قضائیه در آستانه سالروز شهادت عالم مجاهد، مبارز، وارسته و شجاع یعنی شهید آیت‌الله مدرس در مجلس و در خدمت نمایندگان مجلس باشم.وی بیان کرد: از رئیس مجلس شورای اسلامی و اعضای هیئت رئیسه مجلس تقدیر و تشکر می‌کنم که این فرصت را ایجاد کردند تا جلسه مشترکی بین نمایندگان مجلس و کارکنان قوه قضائیه برگزار شود.رئیس قوه قضائیه تصریح کرد: امیدوارم که این نشست‌ها و گفتگوهای مشترک در راستای کمک به نظام جمهوری اسلامی ایران و مردم باشد و به رفع مشکلات مردم بیانجامد.محسنی اژه ای با بیان اینکه مجلس به تعبیر شهید مدرس و امامین انقلاب، مرکز ثقل مملکت، خانه ملت و عصاره ملت است، اظهار داشت: امام(ره) فرمودند اگر در راس قوای سه گانه افراد شایسته‌ای به مانند شهید مدرس قرار بگیرند همه امور اصلاح می‌شود.وی تاکید کرد: مجلس می‌تواند منشا اصلاح امور باشد، مجلس می‌تواند ریل گذاری صحیح کند؛ مجلس اول و وسط و آخر است چرا که قانون وضع می کند، نظارت می کند و قدرت سوال و استیضاح دارد.رئیس قوه قضائیه با تاکید بر اینکه مجلس می‌تواند منشا قدرت نظام و عامل ایستادگی در برابر بیگانگان باشد، اظهار کرد: مجلس به سایر قوا برای ایستادگی در مقابل فشار بیگانگان کمک می‌کند و این امر را در دوره های مختلف ثابت کرده است. این موضوع از زمان شهید مدرس تا امروز برقرار بوده و کاری که شهید مدرس در زمان خود انجام داد بی‌نظیر بود.محسنی اژه‌ای خاطرنشان کرد: مجلس یازدهم به کمک دولت آمد در مقابل زیاده‌خواهان و شیطان بزرگ می‌خواستند ملت ایران را بیشتر تحت فشار قرار دهند قانونی وضع کرد که مسیر را تغییر داد و تولید قدرت و اقتدار کرد؛ این جایگاه مجلس است.وی بیان کرد: زیاده‌خواهان و شیطان بزرگ باز به دنبال آن بودند تا به نحوی از انحا، فشارهای خود بر مردم ایران را افزایش دهند که مجلس یازدهم به کمک دولت آمد و یک قانون مهم هسته‌ای را به تصویب رساند و تولید قدرت کرد و قدرت آفرید.رئیس قوه قضائیه ادامه داد: امروز دولت سیزدهم نیز با تمام قوا در حال رسیدگی به مسائل کشور است و رئیس‌جمهور و اعضای کابینه هم با خیرخواهی و دلسوزی در جهت ارتقاء نظام و رفع مشکلات کشور گام برمی‌دارند.محسنی اژه‌ای تصریح کرد: همچنین همکاران بنده در قوه قضائیه هم تلاش وافری می‌کنند تا در جهت اهداف نظام و تحقق ارزش‌های انقلاب اسلامی گام بردارند و برخورد بدون تبعیض با مفسدان را در دستور کار دارند.وی گفت: امروز فرصتی است که سه قوه دست در دست یکدیگر دهند و مسائل کشور را آسیب‌شناسی جدی کنند و ما باید با یکدیگر راه‌حل‌های مشترک بیابیم و نقشه‌های دشمنان را خنثی کنیم.رئیس قوه قضائیه با اشاره به اینکه ما باید مشکلات را خنثی و برطرف کنیم و مردم ما می‌توانند تحریم‌ها را خنثی کنند، گفت: اگر سه قوه دست به دست هم دهند و از ظرفیت‌های مردمی استفاده کنند، قطعاً می‌توانند تحریم‌ها را خنثی کنند و به اهداف عالی نظام برسند.محسنی اژه‌ای با بیان اینکه ما باید شرایط کشور را به خوبی درک و در عمل هم به یکدیگر کمک کنیم، گفت: سرمایه اصلی ما مردم هستند و اگر سه قوه از این سرمایه استفاده کنند، می‌توانیم مشکلات کشور را حل و فصل کنیم. برخی از مشکلات ناشی از سوء مدیریت ما است، البته برخی از مشکلات هم از طریق دشمنان برای کشورمان ایجاد شده است.وی درباره نکاتی که نمایندگان مجلس در این باره مطرح کردند، گفت: درباره برخی از موضوعاتی که طرح کردید، ما خلاء قانونی داریم و باید دست به دست هم دهیم تا مشکلات قانونی مرتفع شود. همچنین زمانی که لوایح به مجلس ارائه می‌شود، باید پیش از بررسی در صحن علنی مجلس، جلسات مشترک برگزار شود و با تشریک مساعی و همکاری با یکدیگر کاری کنیم که در صحن مجلس لوایح دچار تغییرات اساسی و فوق‌العاده نشود و به گونه‌ای باشد که این لوایح سریعتر به نتیجه برسد.رئیس قوه قضائیه با بیان اینکه هر ترک فعلی جرم نیست گفت: این امور قانون می خواهد. قوه قضائیه باید دستگاهی باشد که بیش از همه به قانون احترام می گذارد. اگر به قانون پایبند نباشیم هر کسی به سلیقه خود عمل می کند و مشکل ایجاد می‌شود.محسنی اژه‌ای گفت: تا امروز ۹ نشست با نمایندگان داشته ام. همه تلاش ما برای پیدا کردن راهکارهای مشترک بوده است.وی در بخش دیگری از اظهارات خود تصریح کرد: ۲۹۰ نماینده در تمام نقاط کشورحضور دارند که نزدیکترین افراد به مردم هستند و از جزئیات مشکلات و زندگی مردم مطلع هستند. چه کسی از نمایندگان مجلس دردآشناتر به مردم است. نمایندگان مشکلات مردم را می دانند و برای حل آن، قانون پیش بینی کرده، نظارت و برای اجرای پیگیری می کنند.رئیس قوه قضائیه با بیان اینکه باید از فرصت خدمت استفاده کنیم، گفت: اگر از این فرصت استفاده نکنیم باید در پیشگاه خداوند، ملت و حتی وجدان خود پاسخگو باشیم. امروز نمایندگان محترم بیش از من برای قوه دلسوزی می کنند. این بی سابقه و کم سابقه است. باید از این فرصت استفاده کرد.محسنی اژه‌ای با اشاره به اولویت های قوه قضائیه، گفت: این اولویت ها نیاز به عِده و عُده دارد. کوتاه کردن فرایندهای دادرسی از اهداف ما است. بیش از ۲ هزارعنوان مجرمانه وجود دارد. اگر این عناوین مجرمانه افزایش یابد پرونده های قضایی روز به روز افزایش می یابد.وی با بیان اینکه می خواهیم در این خصوص لایحه ای به مجلس ارائه کنیم، افزود: خواهش می کنیم جرم انگاری ها کاهش یابد. قوه قضائیه و قوه مقننه موظف به کاهش جرم انگاری بودند. می خواهیم رسیدگی به پروندها، عالمانه، عادلانه و دقیق باشد.رئیس قوه قضائیه گفت: ما به نیروهای متخصص نیاز داریم تا بتوانیم با فراغ بال و عالمانه و متخصصانه عمل کنیم. بعضاً می بینیم که کارمندان در یک اتاق کوچک کار می کنند و حتی جای حرکت هم وجود ندارد و ارباب رجوع هم در یک فضای بسته پشت سر هم می آیند و باید این فضاها تغییر کند.محسنی اژه‌ای بیان کرد: همچنین حقوق برخی از کارمندان اداری بسیار کم است، به گونه ای که یکی از کارمندان به بنده گفت با اقساطی که پرداخت می کنم، در انتها فقط یک میلیون تومان برایم باقی می ماند و با این شرایط مردم چگونه می توانند زندگی کنند.وی افزود: امروز قوه قضائیه به دنبال آن است که هزینه کمتری به مردم وارد شود و یکی از راه های کاهش هزینه آن است که رسیدگی الکترونیکی را توسعه دهیم که در بودجه امسال برای بخش فناوری قوه قضائیه هزار میلیارد در نظر گرفته شد.رئیس قوه قضائیه تصریح کرد: علاوه بر این قرار بود ۴۰۰ میلیارد تومان برای سند تحول که ما خود را ملزم به آن می دانیم، اختصاص پیدا کند اما حتی یک ریال هم به ما داده نشد. ما به دنبال این هستیم که برای اقشار ضعیف جامعه کاری کنیم که به حق و حقوق خود برسند اما این مسئله نیاز به بودجه دارد و با این امکانات کم امکان انجام بسیاری از کارها نیست.محسنی اژه‌ای گفت: پیشنهاد دادیم بودجه قوه قضائیه، ۵ درصد از بودجه عمومی باشد که این پیشنهاد با موافقت مواجه نشد و در نهایت قرار شد که ۲.۹ درصد از بودجه عمومی کشور به قوه قضائیه تخصیص داده شود که لازم است کل این بودجه ای که برای قوه قضائیه در نظر گرفته شده است، به ما تخصیص داده شود.
126,باز هم انتصابات زاکانی داد همه را درآورد! + جزئیاتپایگاه خبری تحلیلی نامه نیوز (namehnews.com) :محمد آخوندی، عضو شورای شهر تهران گفت: تغییرات در مدیریت جدید طبیعی است اما قرار نیست اگر یک شهردار منطقه‌ای تغییر کرد همه ارکان شهرداری منطقه با هم عوض شوند.وی افزود: بدتر اینکه ما نیروهای بسیار مستعد، تخصصی، مؤمن و انقلابی و باتجربه در همان منطقه داریم، ولی آدم‌هایی از دستگاه‌های دیگر به تعداد زیادی به آن منطقه مامور می‌شوند.
130,در گفت و گو با باشگاه خبرنگاران جوان مطرح شد؛هشدار هواشناسی درباره کاهش دما به گلخانه‌داران و کشاورزانمدیرکل پایش هواشناسی کشاورزی گفت: با توجه به کاهش دمای صبحگاهی گلخانه داران جنوب شرق کشور تمهیدات لازم را بکار گیرند. مسعود حقیقت مدیرکل پایش هواشناسی کشاورزی در گفت‌وگو با  باشگاه خبرنگاران جوان، گفت: بنابر نقشه های پیش یابی هواشناسی طی ۲۴ ساعت آینده در استان خراسان رضوی، بارش پراکنده باران و در برخی نقاط هرمزگان و ارتفاعات جنوب کرمان رگبار و رعد و برق و وزش باد شدید پیش بینی می شود.وی افزود: طی ۲۴ ساعت آینده در اکثر مناطق جوی آرام و در شهرهای صنعتی و پرجمعیت انباشت آلاینده ها انتظار می رود. حقیقت ادامه داد: روز یکشنبه در استان های کردستان، کرمانشاه و جنوب آذربایجان غربی ابرناکی و بارش پراکنده و روز دوشنبه در استان های کردستان، کرمانشاه، لرستان، همدان، مرکزی، شمال استان های ایلام، چهارمحال و بختیاری و دامنه های جنوبی البرز بارش پراکنده پیش بینی می شود.این مقام مسئول از استمرار بارش در برخی نقاط خبر داد و گفت: روز دوشنبه در استان های قزوین، زنجان، البرز، تهران، برخی نقاط آذربایجان غربی، آذربایجان شرقی، گیلان و مازندران بارش پراکنده موقت باران انتظار می رود‌. به گفته وی، طی روزهای سه شنبه و چهارشنبه در نوار شرقی وزش باد شدید خواهیم داشت.مدیرکل پایش هواشناسی کشاورزی در توصیه ای به کشاورزان گفت: در مناطق سرد همچون شمال غرب که کشت کلزا به مرحله ۶ تا ۸ برگی نرسیده، کشاورزان عملیات کودپاشی را با پتاس انجام دهند.به گفته وی، کشاورزان مناطق شمال کشور اعم از استان گلستان طی ۲ تا ۳ روز آینده هر چه سریع تر نسبت به برداشت پنبه و سویا اقدام کنند تا دچار مشکل نشوند. این مقام مسئول ادامه داد: در مناطق مرکزی و جنوبی، کشاورزان هرچه سریع تر اقدام به کشت گندم آبی و جو کنند.حقیقت در توصیه ای به گلخانه داران گفت: با توجه به احتمال کاهش دما در مناطق جنوب شرق همچون هرمزگان، کرمان و سیستان و بلوچستان به گلخانه داران مناطق شرقی توصیه می شود که مراقب کاهش دمای صبحگاهی باشند.وی درباره آخرین وضعیت بارش کشور گفت: بنابر آخرین آمار مجموع بارش کشور از ابتدای سال تاکنون ۲۷‌.۷ میلی متر، در مدت مشابه سال قبل ۴۴‌.۲ میلی متر و نرمال بلندمدت ۳۹.۸ میلی متر است که این امر کاهش ۱۶‌.۵ میلی متری بارش نسبت به سال قبل و ۱۲.۱ درصدی دوره نرمال بلندمدت را نشان می دهد.این مقام مسئول گفت: مدل های اقلیمی نشان می دهد که  در فصل زمستان بارش ها نرمال و فراتر از نرمال است، بدین منظور کشاورزان بویژه مناطق گرمسیر که کشت دیم را انجام ندارند، حداکثر تا ۲۰ آذر وقت دارند که از بارش های پایانی ماه بهره مند شوند.
132,انهدام باند شرطبندی در آستانه دربی تهرانرئیس پلیس فتا تهران از دستگیری دو گرداننده سایت شرطبندی که در آستانه دربی پایتخت قصد کلاهبرداری از شهروندان را داشتند، خبر داد.سرهنگ داود معظمی گودرزی رئیس پلیس فتا تهران در گفت‌وگو با  باشگاه خبرنگاران جوان، اظهار کرد: در پی رصد و پایش روزانه فضای مجازی توسط کارشناسان پلیس فتا در روز‌های منتهی به دربی پایتخت یک سایت شرط بندی که ویژه شهرآورد پایتخت راه اندازی شده بود مشاهده شد.وی افزود: پس از بررسی‌های انجام شده مشخص شد ۲ نفر در خصوص راه اندازی و گرداندن این سایت شرط بندی فعالیت دارند و با وعده‌های فریبنده اقدام به کلاهبرداری می‌کنند.رئیس پلیس فتا تهران تصریح کرد: کارشناسان این پلیس با بررسی‌های همه جانبه موفق به شناسایی هر دو نفر در فضای مجازی شدند و با محرز شدن هویتشان برای پلیس، پس از تشریفات قضایی، مجرمان در یکی از مناطق شرقی پایتخت دستگیر و به همراه تجهیزات الکترونیک به پلیس فتا منتقل شد.وی افزود: متهمان با اعتراف به جرم خود، گفتند باتوجه به برگزاری مسابقه فوتبال تیم‌های پرسپولیس و استقلال یک سایت شرط بندی راه اندازی و با تبلیغات پر رنگ و لعاب و وعده میلیونر شدن یک شبه حدود پانصد میلیون تومان در مجموع کلاهبرداری کردیم که توسط پلیس دستگیر شدیم.سرهنگ گودرزی اظهار کرد: در واقع سایت‌های شرط‌بندی به گونه‌ای طراحی شده که در ابتدا افراد مبالغ کمی را برنده شوند و همین شیرینی برد‌های اولیه سبب می‌شود که علی‌رغم باخت‌های بعدی و مستمر در مراحل بعدی باز به شرط‌بندی ادامه بدهند و در نتیجه علاوه بر زیان مالی مشکلات بزرگی، چون مسائل روحی و خانوادگی نیز گریبان‌گیر آن‌ها شود.رئیس پلیس فتا پایتخت با اشاره به اینکه آگاهی بخشی و پیشگیری از وقوع جرائم در فضای مجازی از اولویت‌های پلیس فتا است، به شهروندان توصیه کرد: در صورت مشاهده هرگونه مورد مشکوک یا تهدید توسط مجرمان و اخاذان اینترنتی، موضوع را در اولین فرصت به پلیس اطلاع دهند و به صورت مستمر برای مطالعه اخبار جرائم سایبری و مصونیت از شگرد‌های مجرمانه به وب سایت www.cyberpolice.ir مراجعه کنند.
134,انهدام باند شرطبندی در آستانه دربی تهرانرئیس پلیس فتا تهران از دستگیری دو گرداننده سایت شرطبندی که در آستانه دربی پایتخت قصد کلاهبرداری از شهروندان را داشتند، خبر داد.سرهنگ داود معظمی گودرزی رئیس پلیس فتا تهران در گفت‌وگو با  باشگاه خبرنگاران جوان، اظهار کرد: در پی رصد و پایش روزانه فضای مجازی توسط کارشناسان پلیس فتا در روز‌های منتهی به دربی پایتخت یک سایت شرط بندی که ویژه شهرآورد پایتخت راه اندازی شده بود مشاهده شد.وی افزود: پس از بررسی‌های انجام شده مشخص شد ۲ نفر در خصوص راه اندازی و گرداندن این سایت شرط بندی فعالیت دارند و با وعده‌های فریبنده اقدام به کلاهبرداری می‌کنند.رئیس پلیس فتا تهران تصریح کرد: کارشناسان این پلیس با بررسی‌های همه جانبه موفق به شناسایی هر دو نفر در فضای مجازی شدند و با محرز شدن هویتشان برای پلیس، پس از تشریفات قضایی، مجرمان در یکی از مناطق شرقی پایتخت دستگیر و به همراه تجهیزات الکترونیک به پلیس فتا منتقل شد.وی افزود: متهمان با اعتراف به جرم خود، گفتند باتوجه به برگزاری مسابقه فوتبال تیم‌های پرسپولیس و استقلال یک سایت شرط بندی راه اندازی و با تبلیغات پر رنگ و لعاب و وعده میلیونر شدن یک شبه حدود پانصد میلیون تومان در مجموع کلاهبرداری کردیم که توسط پلیس دستگیر شدیم.سرهنگ گودرزی اظهار کرد: در واقع سایت‌های شرط‌بندی به گونه‌ای طراحی شده که در ابتدا افراد مبالغ کمی را برنده شوند و همین شیرینی برد‌های اولیه سبب می‌شود که علی‌رغم باخت‌های بعدی و مستمر در مراحل بعدی باز به شرط‌بندی ادامه بدهند و در نتیجه علاوه بر زیان مالی مشکلات بزرگی، چون مسائل روحی و خانوادگی نیز گریبان‌گیر آن‌ها شود.رئیس پلیس فتا پایتخت با اشاره به اینکه آگاهی بخشی و پیشگیری از وقوع جرائم در فضای مجازی از اولویت‌های پلیس فتا است، به شهروندان توصیه کرد: در صورت مشاهده هرگونه مورد مشکوک یا تهدید توسط مجرمان و اخاذان اینترنتی، موضوع را در اولین فرصت به پلیس اطلاع دهند و به صورت مستمر برای مطالعه اخبار جرائم سایبری و مصونیت از شگرد‌های مجرمانه به وب سایت www.cyberpolice.ir مراجعه کنند.
139,﻿در ایامی که اکران فیلم سینمایی «منصور» با نگاهی به زندگی شهید سرلشکر «منصور ستاری» را شاهد هستیم، خوب است که به توجه این شهید به خودکفایی اشاره کنیم. شهید ستاری همیشه حرفش این بود که باید برویم جلو. خیلی جا داریم و باید پیشرفت کنیم. او همه را تشویق می‌کرد و اعتقاد داشت خیلی از کارها را باید خودمان انجام دهیم و خودکفا باشیم. شهید ستاری حتی معتقد بود که سلاحی که به دستمان می‌گیریم، باید برای خودمان باشد نه اینکه سلاح از دیگر کشورها بگیریم و بخواهیم برای مردم کشورمان امنیت ایجاد کنیم.
140,﻿به گزارش خبرنگار اقتصادی خبرگزاری فارس، خشکسالی بی‌سابقه در طول 50 سال گذشته سبب شد تا بسیاری از نقاط ضعف سازوکار مدیریت منابع در کشور عیان شده و مشخص شود نظام مدیریتی حوزه آب کشور تا چه اندازه در مواجه به پدیده‌ خشکسالی ناکارآمد است.موج نارضایتی شکل گرفته پیرامون مسئله آب از سوی مردم سبب شد تا سیاست‌گذاران آب در کشور بیشتر از گذشته از خسارات خلاء حضور حکمرانی موثر مطلع شده و به فکر حل اساسی مسئله باشند، بر همین اساس روز دوشنبه 8 آذرماه سال 1400، سومین جلسه بررسی مسائل آب چهار استان به ریاست معاون اول رئیس جمهور و با حضور دستگاه‌ها و استان‌داران ذی‌ربط برگزار شد.با وجود اینکه هیچ خروجی مستندی تاکنون از جلسات بررسی مسائل آبی مرکز کشور منتشر نشده اما علی اکبر محرابیان، وزیر نیرو در بیان راهکارهای طرح شده پیرامون حل مشکل کمبود آب مرکز کشور و راهکارهای تامین آب صنایع مرکز کشور در حوضه آبریز زاینده رود، می‌گوید: « در مواقعی که امکان انتقال صنایع کنار آب وجود ندارد می‌توانیم از انتقال آب دریا و پساب و روش‌های متعارف دنیا یعنی بازچرخانی استفاده کنیم.»پس از طرح بحث پیرامون مسئله انتقال آب از دریا به سمت صنایع حاضر در مرکز کشور، موجی از نگرانی کارشناسان در ارتباط با راهکارهای مورد بحث در جلسات بررسی مسائل چهار استان مرکزی کشور شکل گرفت.
